record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,msp_gap,below_msp_flag
PR011701,2026-03-04,MANDI001,Amritsar,Rice,2176.0,2624.0,2399.786636958348,2183.0,-216.78663695834803,0
PR003811,2026-07-31,MANDI052,Saharanpur,Rice,2108.01,2510.86,2309.0,2183.0,-126.0,0
PR008520,2026-05-06,MANDI029,Bathinda,Rice,2071.68,2451.0,2261.35,2183.0,-78.34999999999991,0
PR001061,2026-04-08,MANDI017,Ambala,Sugarcane,3666.0,3897.597258347501,3781.66,3500.0,-281.65999999999985,0
PR004743,2026-08-13,MANDI043,Ludhiana,Wheat,2180.0,2426.13,2303.0,2275.0,-28.0,0
PR008414,2026-07-09,MANDI053,Moga,Sugarcane,3170.0,3388.64,3279.26,3500.0,220.73999999999978,1
PR006745,2026-02-02,MANDI026,Jalandhar,Wheat,2180.15,2476.72,2328.43,2275.0,-53.429999999999836,0
PR000545,2026-06-24,MANDI011,Patiala,Maize,2099.12,2535.4971639254504,,,,0
PR008323,2026-06-23,MANDI052,Fatehabad,Mustard,5400.0,6394.2,5897.15,5650.0,-247.14999999999964,0
PR002445,2026-02-17,MANDI004,Hisar,Wheat,2379.0,,2602.0,2275.0,-327.0,0
PR008097,2026-02-23,MANDI006,,Wheat,,2693.0,2430.0,2275.0,-155.0,0
PR002045,2026-01-12,MANDI018,Ludhiana,Rice,1872.56,,2082.592735698003,,,0
PR001536,2026-08-23,MANDI054,Ferozepur,Wheat,2333.2122162443975,2753.16,2543.0,2275.0,-268.0,0
PR011423,2026-08-31,MANDI027,Hisar,Sugarcane,3527.7199392967495,4242.62,,3500.0,,0
PR011779,2026-07-20,MANDI023,Karnal,Mustard,,7175.0,6544.0,5650.0,-894.0,0
PR006813,2026-02-12,MANDI029,Fatehabad,Wheat,,2553.0,2362.3665157231117,2275.0,-87.36651572311166,0
PR005198,2026-01-24,MANDI022,,Cotton,5633.577266582392,,5792.35,6620.0,827.6499999999996,1
PR011089,2026-08-06,MANDI005,Fatehabad,Wheat,2035.2183187817975,2359.900980752361,2197.56,2275.0,77.44000000000005,1
PR004150,2026-06-13,MANDI026,Kurukshetra,Mustard,5317.0,6397.9,5857.38,5650.0,-207.3800000000001,0
PR010251,2026-05-10,MANDI038,Kurukshetra,Mustard,5477.0,6561.13,6019.21,5650.0,-369.21000000000004,0
PR005580,2026-05-29,MANDI030,Jalandhar,Maize,2064.59,2259.06,2161.8234550643456,2090.0,-71.82345506434558,0
PR001645,2026-07-19,MANDI044,Amritsar,Maize,2184.3,2625.52,2405.0,2090.0,-315.0,0
PR007883,2026-06-26,MANDI043,Bathinda,Maize,1903.0,2245.6,2074.27,2090.0,15.730000000000018,1
PR002343,2026-04-13,MANDI031,Jalandhar,Cotton,6222.7102792251735,7110.2,6666.0,6620.0,-46.0,0
PR007716,2026-01-25,MANDI053,Saharanpur,Wheat,2387.0,2837.96,2613.0,,,0
PR000139,2026-01-16,MANDI021,Ferozepur,Rice,,2573.0,2423.52,2183.0,-240.51999999999998,0
PR007849,2026-08-26,MANDI041,FATEHABAD,Maize,1837.23,2254.36,2046.0,2090.0,44.0,1
PR010239,2026-04-13,MANDI035,Ambala,Mustard,5430.365316632562,6046.22,5738.29,5650.0,-88.28999999999996,0
PR009756,2026-10-04,MANDI043,Ludhiana,Rice,2112.59,2513.83,2313.2099969867386,2183.0,-130.2099969867386,0
PR005118,2026-01-23,MANDI023,Ludhiana,Rice,2130.04,2347.94,2238.99,2183.0,-55.98999999999978,0
PR005303,2026-03-17,MANDI041,FATEHABAD,Maize,,2323.8743134705123,2244.0,2090.0,-154.0,0
PR003970,2026-01-24,MANDI041,Ambala,Rice,2142.08,,2302.52,2183.0,-119.51999999999998,0
PR010928,2026-08-26,MANDI010,Jalandhar,Wheat,2162.7,2339.57,2251.0,2275.0,24.0,1
PR006570,2026-08-09,MANDI019,Ambala,Cotton,6733.81,7439.54,7087.0,,,0
PR010833,2026-02-20,MANDI052,Kurukshetra,Sugarcane,3614.67,4005.678858055052,3810.17,,,0
PR001706,2026-07-04,MANDI011,Ferozepur,Rice,1979.69,2382.92,2181.3,2183.0,1.699999999999818,1
PR011378,2026-08-26,MANDI010,Bathinda,Sugarcane,3608.0379704752745,4326.0,3967.05,3500.0,-467.0500000000002,0
PR001198,2026-01-02,MANDI046,Hisar,Wheat,2217.0,2652.0,,2275.0,,0
PR009562,2026-06-26,MANDI050,Patiala,Cotton,6517.54,8004.0,7261.0,6620.0,-641.0,0
PR007871,2026-08-13,MANDI050,Bathinda,Wheat,2168.48,2441.13,2305.0,2275.0,-30.0,0
PR007730,2026-07-03,MANDI010,Ferozepur,Cotton,6524.94,7686.71,7105.83,6620.0,-485.8299999999999,0
PR008325,2026-02-24,MANDI002,Hisar,Cotton,6051.66,6783.61,6418.0,6620.0,202.0,1
PR000130,2026-05-02,MANDI027,Jalandhar,Rice,1990.82,2301.53,2146.17,2183.0,36.82999999999993,1
PR006434,2026-08-25,MANDI007,Amritsar,Maize,1806.89,1988.0,1897.63,,,0
PR007629,2026-06-19,MANDI041,Bathinda,Wheat,2294.0,2696.06,2495.25,,,0
PR001906,2026-01-09,MANDI021,Ferozepur,Mustard,5368.9,6675.82,6022.0,5650.0,-372.0,0
PR001215,2026-03-05,MANDI040,Karnal,Wheat,1966.76,2172.0,2069.0,2275.0,206.0,1
PR010324,2026-02-26,MANDI036,Hisar,Maize,2191.0,2360.03,2275.52,,,0
PR001274,2026-06-02,MANDI052,Fatehabad,Wheat,1978.52,2131.65,2055.09,,,0
PR001246,2026-05-03,MANDI022,Hisar,Sugarcane,3251.0,4032.14,3641.64,3500.0,-141.63999999999987,0
PR005369,2026-01-29,MANDI014,,Mustard,5434.84,6006.18,5721.0,5650.0,-71.0,0
PR000365,2026-04-01,MANDI006,Ferozepur,Rice,2054.54,2219.85,2137.2,2183.0,45.80000000000018,1
PR009148,2026-01-30,MANDI026,Hisar,Rice,2006.91,2312.97,2159.94,2183.0,23.059999999999945,1
PR008019,2026-07-30,MANDI014,Amritsar,Wheat,2156.53,2352.0,2254.36,2275.0,20.639999999999873,1
PR004410,2026-01-17,MANDI029,Fatehabad,Rice,2011.0,2380.65,2196.0,2183.0,-13.0,0
PR011466,2026-08-18,MANDI035,Karnal,Cotton,,7413.86,6915.0,6620.0,-295.0,0
PR010697,2026-04-01,MANDI002,Moga,Cotton,5966.02,6511.09,6238.55,6620.0,381.4499999999998,1
PR005500,2026-05-20,MANDI036,Fatehabad,Wheat,2290.27,2551.54,2420.9020006745213,2275.0,-145.90200067452133,0
PR003248,2026-06-01,MANDI001,ludhiana,Rice,2244.0,2568.93,2406.59,2183.0,-223.59000000000015,0
PR002148,2026-03-05,MANDI049,Jalandhar,Maize,2044.53,2373.12,2208.83,2090.0,-118.82999999999993,0
PR002932,2026-01-05,MANDI021,Moga,Wheat,2111.67,2321.74,2217.0,2275.0,58.0,1
PR004227,2026-01-03,MANDI045,Ambala,Sugarcane,3041.0,3580.51,3310.585197040155,,,0
PR005720,2026-05-31,MANDI051,Bathinda,Rice,1997.0,2115.0,2056.28,2183.0,126.7199999999998,1
PR003267,2026-07-04,MANDI031,,Sugarcane,3018.3,3183.25,3100.77,3500.0,399.23,1
PR007195,2026-01-17,MANDI012,Amritsar,Maize,2037.73,2226.94,2132.33,2090.0,-42.32999999999993,0
PR001398,2026-08-01,MANDI015,Ambala,Cotton,5833.0,6675.52,6254.38,,,0
PR002834,2026-06-18,MANDI021,Ferozepur,Rice,1930.0,2182.22,2056.04,2183.0,126.96000000000004,1
PR009508,2026-06-02,MANDI051,Amritsar,Rice,2193.34,2596.0,2394.51,2183.0,-211.51000000000022,0
PR010121,2026-01-19,MANDI017,Amritsar,Wheat,2055.36,2207.33,2131.34,2275.0,143.65999999999985,1
PR011387,2026-05-29,MANDI044,Sirsa,Cotton,6564.2,7533.7380424884595,7048.97,6620.0,-428.97000000000025,0
PR011887,2026-03-23,MANDI014,Kurukshetra,Sugarcane,3342.11,3824.96,3583.53,,,0
PR007537,2026-02-13,MANDI029,Kurukshetra,Mustard,,6590.02,6216.21,,,0
PR000845,2026-08-01,MANDI020,Amritsar,Mustard,4917.22,5265.0,5091.31,,,0
PR010309,2026-10-03,MANDI049,Sirsa,Mustard,5153.0,6272.812651767785,5713.0,5650.0,-63.0,0
PR006675,2026-06-08,MANDI009,Jalandhar,Mustard,5128.18,6203.86,5666.02,5650.0,-16.020000000000437,0
PR007734,2026-06-24,MANDI041,Bathinda,Sugarcane,3645.0,4411.33,4028.41,3500.0,-528.4099999999999,0
PR006846,2026-07-09,MANDI035,Ambala,Mustard,5063.18,5483.03,5273.0,,,0
PR008835,2026-03-14,MANDI034,Moga,Cotton,6311.0,6860.3,6585.43,6620.0,34.56999999999971,1
PR011115,2026-04-07,MANDI007,Kurukshetra,Sugarcane,3057.73,3712.0,3384.94,3500.0,115.05999999999995,1
PR007486,2026-04-29,MANDI040,Fatehabad,Mustard,5443.343719163512,6750.0,6096.43,5650.0,-446.4300000000003,0
PR004880,2026-01-09,MANDI020,Ferozepur,Sugarcane,3544.16,4224.63,3884.0,3500.0,-384.0,0
PR005178,2026-06-17,MANDI028,Fatehabad,Rice,2143.17,2369.0,2256.11,,,0
PR006239,2026-04-28,MANDI055,Kurukshetra,Cotton,5851.56,7279.0,6565.05,6620.0,54.94999999999982,1
PR005196,2026-02-25,MANDI056,Amritsar,Cotton,5903.18,7305.9,6604.54,6620.0,15.460000000000036,1
PR005473,2026-03-02,MANDI033,,Mustard,4958.13,5333.099571692799,5146.0,,,0
PR004716,2026-04-01,MANDI048,Jalandhar,Cotton,6219.0,7603.34,,6620.0,,0
PR001050,2026-02-07,MANDI043,Hisar,Mustard,5441.51,6560.58,6001.04,5650.0,-351.03999999999996,0
PR006739,2026-06-22,MANDI057,Karnal,Cotton,5813.01,6502.0,6157.0,6620.0,463.0,1
PR000048,2026-08-07,MANDI009,,Cotton,6730.24,7559.26,7144.75,6620.0,-524.75,0
PR008961,2026-04-18,MANDI031,Sirsa,Cotton,5777.0,6406.55,6091.6,6620.0,528.3999999999996,1
PR005588,2026-08-09,MANDI052,Moga,Cotton,6176.0,7599.0,6887.52,,,0
PR003829,2026-02-23,MANDI015,Ludhiana,Sugarcane,3261.0,3605.26,3433.02,,,0
PR007581,2026-01-07,MANDI041,Moga,Cotton,5920.0,6397.42,6158.941188192047,,,0
PR000144,2026-08-25,MANDI051,Ludhiana,Sugarcane,3324.0,,3499.71,3500.0,0.2899999999999636,1
PR000711,2026-07-26,MANDI046,Ambala,Mustard,5460.0,6111.02,5785.52,,,0
PR001763,2026-05-07,MANDI023,Fatehabad,Rice,1946.94,2209.87,2078.41,2183.0,104.59000000000015,1
PR002201,2026-08-02,MANDI019,Fatehabad,Rice,1971.46,2321.53,2146.0,,,0
PR010036,2026-02-13,MANDI054,Moga,Mustard,5202.4,6131.212877351312,5667.0,,,0
PR004213,2026-08-06,MANDI052,Ferozepur,Cotton,6701.0,,7117.23,6620.0,-497.22999999999956,0
PR007331,2026-03-31,MANDI025,Jalandhar,Wheat,2100.09,2413.21,2256.65,2275.0,18.34999999999991,1
PR011721,2026-08-18,MANDI056,Moga,Cotton,6030.0,6871.7,6451.03,6620.0,168.97000000000025,1
PR000117,2026-06-05,MANDI011,Bathinda,Maize,1989.5,2201.25,2095.38,2090.0,-5.380000000000109,0
PR002066,2026-05-26,MANDI036,Karnal,Cotton,6256.01,7220.0,6738.0,6620.0,-118.0,0
PR004259,2026-06-02,MANDI019,Hisar,Mustard,4915.25,,5523.26,5650.0,126.73999999999978,1
PR002927,2026-01-25,MANDI015,,Rice,2233.0,2384.38,2308.0,2183.0,-125.0,0
PR009986,2026-03-17,MANDI004,Ludhiana,Cotton,6300.52,7025.0,6663.0,6620.0,-43.0,0
PR007029,2026-07-12,MANDI010,Jalandhar,Wheat,2204.0,2470.0,2336.7453816837433,2275.0,-61.74538168374329,0
PR008312,2026-08-08,MANDI020,Ambala,Mustard,5808.0,6992.0,6400.22,5650.0,-750.2200000000003,0
PR007866,2026-02-27,MANDI049,Bathinda,Cotton,6756.41,7461.99,,6620.0,,0
PR008143,2026-03-22,MANDI044,Bathinda,Mustard,5463.7,,5746.0,5650.0,-96.0,0
PR001714,2026-02-09,MANDI011,Bathinda,Maize,1805.7,2011.0772305174087,1908.39,2090.0,181.6099999999999,1
PR010313,2026-04-18,MANDI015,Karnal,Mustard,5049.59063815527,5787.84,5418.716113400174,5650.0,231.28388659982556,1
PR008243,2026-04-30,MANDI014,Hisar,Rice,1936.0,2403.0,2170.0,2183.0,13.0,1
PR001568,2026-04-06,MANDI034,Kurukshetra,Mustard,4892.0,5346.07,5119.0,5650.0,531.0,1
PR006092,2026-02-24,MANDI034,Hisar,Rice,1862.94,2327.64,2095.29,,,0
PR010130,2026-03-03,MANDI037,Bathinda,Wheat,2171.0,2652.0,2411.31,2275.0,-136.30999999999995,0
PR002679,2026-03-22,MANDI051,Moga,Cotton,6397.56,7803.0,7100.0,,,0
PR007370,2026-12-08,MANDI054,Sirsa,Wheat,2243.0,2778.91,2511.0,2275.0,-236.0,0
PR009883,2026-05-28,MANDI024,Patiala,Wheat,,2630.32,2472.93,2275.0,-197.92999999999984,0
PR000145,2026-05-30,MANDI015,Bathinda,Maize,1999.52,2494.0,2246.91,,,0
PR007541,2026-02-23,MANDI014,Moga,Maize,1877.5061925077796,2147.0,2012.0,2090.0,78.0,1
PR004991,2026-01-08,MANDI027,Hisar,Wheat,2313.1,2542.68,2427.8890433848105,2275.0,-152.88904338481052,0
PR006213,2026-04-25,MANDI001,Moga,Mustard,4898.22,5152.18,,5650.0,,0
PR000651,2026-08-30,MANDI039,Moga,Cotton,6506.41,7366.07,6936.24,6620.0,-316.2399999999998,0
PR006931,2026-07-26,MANDI029,Kurukshetra,Rice,2238.18,2454.044212236663,2346.0,2183.0,-163.0,0
PR005125,2026-02-14,MANDI020,Ferozepur,Cotton,5903.02,7336.0,6619.43,6620.0,0.569999999999709,1
PR003362,2026-05-03,MANDI009,Bathinda,Wheat,2103.3,,2205.0,,,0
PR006383,2026-06-17,MANDI054,Ludhiana,Mustard,4945.28,5577.0,5261.34,5650.0,388.65999999999985,1
PR000137,2026-01-08,MANDI057,Fatehabad,Cotton,5927.67,6880.0,6404.0,6620.0,216.0,1
PR009404,2026-06-20,MANDI055,Karnal,Wheat,2282.0,2603.63,2443.0,2275.0,-168.0,0
PR006378,2026-07-26,MANDI039,Anand,Sugarcane,3558.22,3779.8,3669.010635800875,3500.0,-169.0106358008752,0
PR006537,2026-01-19,MANDI020,Bathinda,Cotton,5666.0,6664.25,,6620.0,,0
PR000908,2026-02-05,MANDI035,Jalandhar,Maize,1903.1,,2131.82,2090.0,-41.820000000000164,0
PR009614,2026-08-26,MANDI047,Sirsa,Rice,2123.0,2310.99,2216.748842791152,2183.0,-33.74884279115213,0
PR003749,2026-07-26,MANDI017,Hisar,Wheat,,2701.81,2445.96,2275.0,-170.96000000000004,0
PR000200,2026-03-13,MANDI034,Kurukshetra,Mustard,5371.37,6711.31,,5650.0,,0
PR007827,2026-11-05,MANDI048,Ludhiana,Sugarcane,3475.0,3768.0,3621.42,3500.0,-121.42000000000007,0
PR010859,2026-06-15,MANDI033,Hisar,Cotton,6410.0,7019.99,6715.11,6620.0,-95.10999999999967,0
PR002685,2026-07-18,MANDI011,Patiala,Maize,1989.27,2123.29,2056.28,2090.0,33.7199999999998,1
PR010337,2026-06-14,MANDI016,Sirsa,Maize,2028.12,2477.82,2252.97,2090.0,-162.9699999999998,0
PR001000,2026-11-07,MANDI006,Amritsar,Wheat,1962.7,2210.73,2086.71,,,0
PR006822,2026-01-05,MANDI030,Sirsa,Maize,2171.0,2577.25,2374.01,2090.0,-284.0100000000002,0
PR011174,2026-01-06,MANDI035,Ambala,Cotton,6140.0,7317.0,6729.0,,,0
PR004032,2026-04-20,MANDI054,Hisar,Cotton,6419.0,7554.32,6986.73,,,0
PR009881,2026-01-14,MANDI047,Amritsar,Cotton,6816.44,8440.98,7628.707615799716,6620.0,-1008.7076157997162,0
PR011488,2026-06-24,MANDI001,Bathinda,Mustard,5397.266846379535,6190.0,5793.67,5650.0,-143.67000000000007,0
PR011232,2026-07-14,MANDI057,Ambala,Sugarcane,3378.0,3932.25,3655.13,3500.0,-155.1300000000001,0
PR006768,2026-03-07,MANDI005,Ludhiana,Wheat,1951.0,,2008.4152127755858,2275.0,266.5847872244142,1
PR008306,2026-06-12,MANDI010,Jalandhar,Maize,2124.21,,2264.82,2090.0,-174.82000000000016,0
PR002755,2026-01-09,MANDI016,Patiala,Maize,2087.0,2374.34,2230.71,2090.0,-140.71000000000004,0
PR004859,2026-03-30,MANDI008,Moga,Sugarcane,3656.0,4312.96,3984.46,,,0
PR004562,2026-03-08,MANDI043,Sirsa,Sugarcane,3338.0,3535.0,3436.0,3500.0,64.0,1
PR004967,2026-02-14,MANDI021,Ferozepur,Rice,1998.29,2326.66,2162.48,2183.0,20.519999999999982,1
PR006158,2026-12-07,MANDI032,Patiala,Maize,1873.09,2089.107094780464,1981.09930211867,2090.0,108.90069788132996,1
PR005513,2026-02-02,MANDI007,,Mustard,5589.0,6090.0,5839.09,5650.0,-189.09000000000015,0
PR004584,2026-02-14,MANDI040,Fatehabad,Maize,1943.9409268572183,2391.03,2167.49,2090.0,-77.48999999999978,0
PR001399,2026-03-03,MANDI018,Patiala,Maize,1782.15,2111.93,1947.0,2090.0,143.0,1
PR007699,2026-07-10,MANDI010,Jalandhar,Cotton,,7670.0,7280.0,,,0
PR006523,2026-08-31,MANDI006,Karnal,Wheat,2189.33,2711.92,2450.62,,,0
PR005535,2026-01-17,MANDI016,Patiala,Rice,,2700.07,2489.51,2183.0,-306.5100000000002,0
PR010937,2026-01-15,MANDI048,Sirsa,Mustard,5897.0,6852.68,6374.9,5650.0,-724.8999999999996,0
PR000217,2026-02-10,MANDI037,Moga,Rice,1974.0,2102.0,2038.24,2183.0,144.76,1
PR000436,2026-08-14,MANDI030,Bathinda,Cotton,6029.349938212297,6528.27,6279.0,6620.0,341.0,1
PR001261,2026-08-14,MANDI036,Amritsar,Maize,,2363.0,,,,0
PR004720,2026-04-26,MANDI024,Ferozepur,Mustard,5053.0,6285.18,5669.0,5650.0,-19.0,0
PR001258,2026-06-25,MANDI030,Moga,Wheat,2165.11,,2367.2866639300137,2275.0,-92.28666393001367,0
PR000510,2026-08-28,MANDI013,Ferozepur,Cotton,6652.62,7700.89,7176.754005731096,6620.0,-556.7540057310962,0
PR008758,2026-04-04,MANDI027,Hisar,Maize,2061.02,2185.0,2123.0,2090.0,-33.0,0
PR000758,2026-03-24,MANDI047,Bathinda,Mustard,5893.96,6989.24,6441.6,5650.0,-791.6000000000004,0
PR011892,2026-02-14,MANDI004,Patiala,Mustard,,,5096.54,5650.0,553.46,1
PR009784,2026-06-06,MANDI047,Ludhiana,Cotton,5649.8,,5917.77,6620.0,702.2299999999996,1
PR005080,2026-08-30,MANDI035,Karnal,Maize,1952.9,2211.0,2082.11,2090.0,7.889999999999873,1
PR002360,2026-11-03,MANDI022,Sirsa,Wheat,2019.83,2160.83,2090.33,2275.0,184.67000000000007,1
PR009240,2026-06-03,MANDI023,,Sugarcane,3201.6,3804.0,3502.94,3500.0,-2.9400000000000546,0
PR006079,2026-04-29,MANDI038,Jalandhar,Maize,2059.78,2453.0,2256.37,,,0
PR010168,2026-03-04,MANDI004,Fatehabad,Maize,1990.83,2421.0,,2090.0,,0
PR001792,2026-01-05,MANDI034,Hisar,Mustard,,7003.01,6452.67,,,0
PR005970,2026-06-07,MANDI027,Hisar,Rice,1856.21,1986.0,1921.0,2183.0,262.0,1
PR000038,2026-06-09,MANDI030,Sirsa,Wheat,,2601.22,2424.04,2275.0,-149.03999999999996,0
PR003147,2026-07-08,MANDI016,Kurukshetra,Maize,1795.0,2142.971633583172,1969.0,2090.0,121.0,1
PR010287,2026-02-24,MANDI024,Sirsa,Mustard,5755.62,6242.85,5999.0,5650.0,-349.0,0
PR011218,2026-01-08,MANDI024,Karnal,Sugarcane,3179.2,3407.0,3293.0,3500.0,207.0,1
PR001471,2026-02-15,MANDI010,Karnal,Rice,2062.33,2437.44,2249.88,,,0
PR006359,2026-07-04,MANDI020,Patiala,Mustard,5354.59,5932.26,5643.0,,,0
PR002810,2026-06-06,MANDI047,Sirsa,Maize,1907.0,2173.11,2040.0,2090.0,50.0,1
PR006753,2026-02-17,MANDI036,Patiala,Mustard,5283.531891408534,5870.25,5577.0,5650.0,73.0,1
PR007819,2026-05-23,MANDI018,MOGA,Cotton,5932.2,6351.5,6141.85,6620.0,478.14999999999964,1
PR010000,2026-07-19,MANDI048,Ambala,Rice,2239.9186306463116,2704.73,2472.3247500253347,2183.0,-289.32475002533465,0
PR004121,2026-03-28,MANDI043,Patiala,Mustard,4875.8,5136.12,5006.0,,,0
PR011017,2026-01-04,MANDI053,Jalandhar,Rice,2261.0,2442.91,2352.1,2183.0,-169.0999999999999,0
PR007688,2026-08-05,MANDI040,Kurukshetra,Maize,2191.0,2497.0,2343.96,2090.0,-253.96000000000004,0
PR011750,2026-03-26,MANDI016,Patiala,Cotton,5711.88,6127.96,5919.92,6620.0,700.0799999999999,1
PR000606,2026-08-13,MANDI046,Hisar,Rice,2133.0,2446.06,2289.35,,,0
PR007528,2026-02-13,MANDI055,Moga,Rice,1970.0,2346.55,2158.294930463491,2183.0,24.7050695365092,1
PR010264,2026-07-30,MANDI056,Fatehabad,Maize,1813.43,2178.56,1996.0,2090.0,94.0,1
PR004683,2026-01-31,MANDI033,Kurukshetra,Maize,1896.0,2289.79,2093.07,2090.0,-3.0700000000001637,0
PR011716,2026-01-19,MANDI007,,Mustard,5745.61,6609.39,6177.5,5650.0,-527.5,0
PR004978,2026-08-09,MANDI012,Sirsa,Cotton,6379.0,7550.0,6964.0,6620.0,-344.0,0
PR009454,2026-01-19,MANDI009,Ludhiana,Maize,1836.6518163491744,2123.63,1980.0,,,0
PR002053,2026-01-28,MANDI045,Ferozepur,Rice,2064.0,2376.0,2220.17,2183.0,-37.17000000000007,0
PR005192,2026-07-30,MANDI051,Patiala,Maize,2129.0,2479.42,2304.05,2090.0,-214.05000000000018,0
PR003754,2026-07-29,MANDI016,Moga,Sugarcane,3673.57,4541.0,4107.26,3500.0,-607.2600000000002,0
PR006403,2026-05-16,MANDI052,Jalandhar,Cotton,5806.84,6812.28,6309.56,6620.0,310.4399999999996,1
PR004986,2026-05-20,MANDI016,Bathinda,Maize,2194.01,2607.95,2400.98,2090.0,-310.98,0
PR010379,2026-03-25,MANDI003,Moga,Sugarcane,3444.7,3965.01,3704.8570613657284,3500.0,-204.85706136572844,0
PR004965,2026-06-19,MANDI011,Fatehabad,Cotton,,8069.0,7272.0,6620.0,-652.0,0
PR003541,2026-01-15,MANDI011,Jalandhar,Rice,1856.1642759590534,2090.7496062790583,1973.456941119056,,,0
PR003532,2026-03-13,MANDI026,Amritsar,Mustard,5857.0,6941.7,6399.28,5650.0,-749.2799999999997,0
PR008405,2026-03-14,MANDI004,Ludhiana,Rice,2101.0,2497.199767236702,2298.89,2183.0,-115.88999999999987,0
PR006645,2026-04-17,MANDI050,Karnal,Cotton,6568.51,8128.0,7348.22,,,0
PR011995,2026-02-23,,,Cotton,5964.97,6679.01,6322.0,6620.0,298.0,1
PR009825,2026-06-06,MANDI026,Hisar,Maize,,2484.8,2294.27,2090.0,-204.26999999999998,0
PR011767,2026-06-01,MANDI035,Ambala,Sugarcane,3444.0,3774.7522794965403,3609.34,3500.0,-109.34000000000015,0
PR010510,2026-04-02,MANDI012,Patiala,Maize,2057.87,2395.0,2226.64,2090.0,-136.63999999999987,0
PR006592,2026-07-25,MANDI032,Kurukshetra,Mustard,5395.01,6724.84,6059.92,5650.0,-409.9200000000001,0
PR008444,2026-03-04,MANDI005,Moga,Maize,1817.0492904560997,2199.0,2008.1817634543638,2090.0,81.81823654563618,1
PR005057,2026-08-17,MANDI029,Kurukshetra,Sugarcane,3302.4146917496614,4071.28,3687.0,,,0
PR003479,2026-01-06,MANDI004,Bathinda,Cotton,6048.0,7422.0,6735.15,6620.0,-115.14999999999964,0
PR008894,2026-05-06,MANDI012,Ludhiana,Wheat,2157.0,2420.52,2288.66,,,0
PR002863,2026-07-22,MANDI030,Bathinda,Sugarcane,3459.81,4258.161015026438,3859.0,3500.0,-359.0,0
PR000469,2026-06-24,MANDI035,Ludhiana,Mustard,5454.0,6057.0,5755.2,,,0
PR006201,2026-04-09,MANDI049,Moga,Cotton,6130.0,7390.67,6760.58,6620.0,-140.57999999999993,0
PR002882,2026-01-24,MANDI054,Bathinda,Mustard,5780.07,6456.48,6118.0,5650.0,-468.0,0
PR000660,2026-06-03,MANDI009,Ambala,Rice,2062.0,2229.75,2146.0,2183.0,37.0,1
PR009329,2026-07-08,MANDI027,Hisar,Mustard,5824.0,7252.24,6538.0,5650.0,-888.0,0
PR011513,2026-08-09,MANDI034,Ambala,Cotton,5811.93,6139.993969073168,5975.96,,,0
PR001544,2026-07-08,MANDI050,Ferozepur,Sugarcane,3161.0,3515.292330930236,3338.0,,,0
PR007570,2026-08-05,,,Cotton,5744.79,6329.409962285977,6037.1,6620.0,582.8999999999996,1
PR011166,2026-12-07,,,Wheat,2251.31,2487.62,2369.46,2275.0,-94.46000000000004,0
PR009586,2026-03-16,MANDI002,Ludhiana,Sugarcane,3600.82,4236.85,,3500.0,,0
PR005470,2026-07-28,MANDI039,Jalandhar,Sugarcane,2978.49,3445.0,3211.99,3500.0,288.0100000000002,1
PR003037,2026-07-02,MANDI051,Ferozepur,Sugarcane,3464.0,4151.85,3807.91,3500.0,-307.90999999999985,0
PR003393,2026-05-22,MANDI026,Moga,Sugarcane,3524.0,4275.0,3900.0,,,0
PR005953,2026-09-05,MANDI042,Sirsa,Maize,1882.0,2236.0,2058.88,2090.0,31.11999999999989,1
PR006144,2026-01-03,MANDI016,Ludhiana,Cotton,6903.0,7869.608370560284,7386.3,6620.0,-766.3000000000002,0
PR000600,2026-06-12,MANDI010,Hisar,Sugarcane,3096.0,3681.043680238978,,3500.0,,0
PR006637,2026-05-02,MANDI054,Patiala,Wheat,2342.0,2713.2944746093162,2527.8312694946335,2275.0,-252.8312694946335,0
PR002656,2026-02-04,MANDI041,Amritsar,Sugarcane,3320.7,3832.63,3577.0,3500.0,-77.0,0
PR010242,2026-07-08,MANDI009,Fatehabad,Rice,1992.91,2124.18,2058.54,,,0
PR011782,2026-05-01,MANDI041,Hisar,Mustard,5453.0,6269.0,5861.06,5650.0,-211.0600000000004,0
PR000419,2026-07-16,MANDI002,Jalandhar,Mustard,5422.27,6339.0,5880.41,5650.0,-230.40999999999985,0
PR007187,2026-08-19,MANDI022,Ferozepur,Sugarcane,3472.67,4205.0,3838.61,3500.0,-338.6100000000001,0
PR008815,2026-04-15,MANDI032,Moga,Rice,2214.0,2635.4340648987227,2424.596369198117,,,0
PR004877,2026-04-14,MANDI040,Fatehabad,Sugarcane,3554.4,,3956.1554957672033,,,0
PR005952,2026-06-14,,,Wheat,2039.4161682900358,2528.0,2283.59,2275.0,-8.590000000000146,0
PR010611,2026-05-11,MANDI028,Hisar,Mustard,5261.69,6075.93,5669.0,,,0
PR004779,2026-07-29,MANDI008,Ludhiana,Sugarcane,3192.2805332193675,3517.35,3355.0,3500.0,145.0,1
PR004106,2026-02-22,MANDI027,Hisar,Rice,2115.23,2564.01,2339.62,2183.0,-156.6199999999999,0
PR006284,2026-07-19,MANDI037,Ferozepur,Maize,1969.36,2431.04,2200.2,2090.0,-110.19999999999982,0
PR011587,2026-01-27,MANDI038,Moga,Sugarcane,3116.24,3529.78,3323.01,,,0
