trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance_km,vehicle_no,driver_id,is_negative_anomaly,delay_hours,is_delayed_flag
TRP003438,MANDI022,WH-South,2026-08-20 03:47:57,2026-08-20 00:00:00,7.9,466.298696756782,RJ-79-BC-5074,,0,-3.76,0
TRP006934,MANDI027,WH-East,2026-02-04 22:39:40,2026-02-05 07:45:40,9.1,366.3,RJ-22-BC-6498,,0,-0.06,0
TRP004231,MANDI007,WH-West,2026-03-27 17:12:07,2026-03-28 10:06:00,16.9,832.2,DL-52-DF-7193,DRV480,0,-3.9,0
TRP008859,MANDI010,WH-South,2026-03-11 18:15:54,2026-12-03 17:27:00,23.2,1057.797043597092,PB-12-AB-6054,DRV425,0,-3.24,0
TRP008305,MANDI042,WH-North,2026-01-30 23:26:15,2026-01-31 04:26:00,5.0,275.6,RJ-45-AB-5591,DRV302,0,-1.89,0
TRP009586,MANDI042,WH-East,2026-07-26 22:19:00,2026-07-27 21:31:50,23.2,,RJ-17-DF-7976,DRV191,0,,0
TRP006148,MANDI014,Export-Terminal,2026-03-24 03:21:21,2026-03-24 20:09:21,16.8,1002.8,DL-55-BC-8778,DRV431,0,-8.27,0
TRP004191,MANDI042,WH-West,2026-04-28 03:20:00,2026-04-28 23:38:07,20.3,837.1,,DRV934,0,-0.63,0
TRP001403,MANDI053,WH-Central,2026-05-24 21:39:28,2026-05-24 23:57:00,2.3,119.4,HR-38-AB-8168,,0,-0.69,0
TRP001544,MANDI050,WH-East,2026-06-09 16:47:32,2026-10-06 15:47:00,23.0,1024.1971375043881,DL-22-DF-9982,DRV653,0,-2.6,0
TRP009604,MANDI022,WH-South,2026-02-20 23:32:00,2026-02-21 04:14:00,4.7,234.9,UP-86-AB-7602,DRV522,0,-1.17,0
TRP003791,MANDI034,WH-South,2026-01-18 00:00:00,2026-01-19 03:42:21,17.0,824.9,,DRV823,0,-3.62,0
TRP002738,MANDI044,WH-North,2026-04-16 00:00:00,2026-04-17 14:33:00,23.1,1290.8,,,0,-9.17,0
TRP001781,MANDI011,Export-Terminal,2026-09-08 02:09:00,2026-08-09 07:51:00,5.7,236.2,RJ-79-AB-3797,DRV865,0,-0.2,0
TRP007790,MANDI018,WH-East,2026-02-12 06:22:58,2026-02-12 18:16:58,11.9,503.2,DL-40-DF-1612,DRV688,1,-0.68,0
TRP008048,MANDI007,WH-North,2026-08-21 05:16:00,2026-08-21 08:40:00,3.4,,UP-91-BC-8710,DRV536,0,,0
TRP003482,MANDI012,WH-North,2026-03-05 00:00:00,2026-04-05 00:00:00,22.9,1098.8,DL-92-DF-2702,DRV550,0,-4.57,0
TRP007071,MANDI031,WH-East,2026-04-28 08:57:38,2026-04-28 19:33:00,10.6,476.1,PB-22-CD-1068,,0,-1.3,0
TRP003112,MANDI021,WH-West,2026-05-28 22:08:40,2026-05-29 01:02:40,2.9,141.9,UP-88-BC-1802,DRV407,0,-0.65,0
TRP008120,MANDI041,WH-North,2026-05-14 15:02:32,2026-05-15 13:50:00,22.8,1179.6,DL-32-CD-7292,DRV498,0,-6.69,0
TRP000604,MANDI004,WH-South,2026-02-09 20:32:18,2026-02-10 09:26:00,12.9,561.5,RJ-58-DF-8595,DRV975,0,-1.14,0
TRP002336,MANDI052,Export-Terminal,2026-08-21 12:24:32,2026-08-22 12:12:32,23.8,1158.2,,DRV245,0,-5.16,0
TRP004278,MANDI045,WH-South,2026-07-27 02:38:00,2026-07-27 08:08:00,5.5,262.19926718770796,DL-73-DF-5262,DRV392,0,-1.05,0
TRP007162,MANDI025,Export-Terminal,2026-02-22 21:50:12,2026-02-23 15:56:12,18.1,949.2,PB-42-AB-9571,DRV689,0,-5.63,0
TRP000394,MANDI049,WH-West,2026-08-12 03:43:33,2026-08-13 00:31:33,20.8,845.4,,DRV376,0,-0.34,0
TRP006498,MANDI052,WH-West,2026-05-02 18:02:05,2026-03-05 00:00:00,18.5,1038.3,HR-80-CD-2931,DRV395,0,-7.46,0
TRP009327,MANDI014,WH-East,2026-02-07 16:24:00,2026-02-08 14:48:56,22.4,1095.2,UP-90-BC-8364,DRV174,0,-4.98,0
TRP003536,MANDI033,WH-North,2026-08-30 04:29:05,2026-08-31 01:11:00,20.7,1084.4,DL-89-AB-4887,DRV156,0,-6.41,0
TRP008480,MANDI001,WH-East,2026-05-23 02:05:46,2026-05-23 22:23:46,20.3,1109.196899941288,DL-19-AB-4058,DRV196,0,-7.43,0
TRP000096,MANDI053,WH-South,2026-06-15 08:45:03,2026-06-15 18:57:03,10.2,420.7,UP-40-AB-8577,DRV290,0,-0.32,0
TRP007454,MANDI032,WH-West,2026-08-30 05:31:00,2026-08-31 03:49:00,22.3,1180.4,RJ-52-BC-4637,,0,-7.21,0
TRP006033,MANDI048,Export-Terminal,2026-01-29 02:07:19,2026-01-29 07:43:19,5.6,259.9,HR-44-AB-5425,,0,-0.9,0
TRP003874,MANDI057,WH-North,2026-08-25 11:34:00,2026-08-25 18:52:51,7.3,387.6,,DRV354,0,-2.39,0
TRP004681,MANDI028,WH-West,2026-05-17 10:16:00,2026-05-18 04:16:00,18.0,1062.9,UP-19-BC-9550,,0,-8.57,0
TRP006866,MANDI027,WH-East,2026-05-25 15:29:00,2026-05-26 03:47:05,12.3,602.0,UP-37-BC-4535,DRV356,0,-2.75,0
TRP007537,MANDI010,WH-East,2026-06-25 03:29:42,2026-06-25 09:29:00,6.0,336.7,UP-85-CD-6444,DRV758,0,-2.42,0
TRP002040,MANDI045,WH-Central,2026-06-05 07:41:09,2026-06-05 15:47:09,8.1,474.3,HR-34-CD-3323,DRV676,0,-3.76,0
TRP005305,MANDI029,WH-West,2026-05-14 20:35:41,2026-05-15 00:00:00,18.6,937.0973809366941,PB-93-AB-9433,,0,-4.83,0
TRP004448,MANDI040,WH-Central,2026-04-12 23:47:00,2026-04-13 12:41:21,12.9,622.5,PB-91-DF-8135,DRV272,0,-2.66,0
TRP009124,MANDI015,WH-Central,2026-02-19 22:34:56,2026-02-20 19:40:00,21.1,971.7,,DRV580,0,-3.19,0
TRP003414,MANDI041,WH-South,2026-05-17 19:35:00,2026-05-18 11:29:17,15.9,809.2,UP-48-AB-2289,,0,-4.33,0
TRP004706,MANDI048,WH-North,2026-09-07 00:00:00,2026-09-07 13:36:00,13.6,575.2,UP-18-CD-5678,DRV649,0,-0.78,0
TRP006473,MANDI018,WH-Central,2026-02-17 00:00:00,2026-02-17 10:56:00,2.7,130.599634991284,DL-61-BC-8686,DRV794,0,-0.56,0
TRP002679,MANDI055,WH-Central,2026-06-22 01:36:00,2026-06-22 00:00:00,3.4,181.5,PB-70-BC-9755,DRV405,0,-1.14,0
TRP008274,MANDI033,WH-South,2026-08-14 00:00:00,2026-08-15 08:38:27,15.0,707.3,PB-44-DF-2556,,0,-2.68,0
TRP003886,MANDI029,WH-South,2026-07-14 21:48:50,2026-07-15 00:00:00,9.0,438.9,DL-84-AB-7584,DRV219,0,-1.97,0
TRP001714,MANDI039,WH-West,2026-08-16 21:09:00,2026-08-17 01:03:00,3.9,232.7,UP-54-BC-1893,DRV363,0,-1.92,0
TRP008544,MANDI005,WH-East,2026-08-02 15:31:15,2026-08-03 10:25:15,18.9,1088.8,DL-86-BC-8781,DRV613,0,-8.32,0
TRP008204,MANDI047,Export-Terminal,2026-07-26 02:15:23,2026-07-26 07:15:23,5.0,231.0,,DRV846,0,-0.78,0
TRP004562,MANDI053,WH-East,2026-09-09 23:35:30,2026-10-09 10:47:00,11.2,622.5,HR-37-DF-7867,DRV171,0,-4.36,0
TRP008447,MANDI006,WH-East,2026-03-07 00:00:00,,,449.2,HR-94-AB-1828,DRV345,0,,0
TRP006026,MANDI002,WH-North,2026-01-07 00:00:05,2026-01-07 11:36:00,11.6,571.5,PB-96-CD-6056,DRV996,0,-2.69,0
TRP001356,MANDI026,Export-Terminal,2026-06-22 07:38:00,,,329.6,,DRV366,0,,0
TRP004922,MANDI014,Export-Terminal,2026-05-07 04:53:00,2026-07-05 15:59:27,11.1,656.7,RJ-92-BC-9093,DRV363,0,-5.32,0
TRP004882,MANDI037,WH-North,2026-04-23 14:34:52,2026-04-23 21:10:52,6.6,353.3,,DRV641,0,-2.23,0
TRP002240,MANDI019,WH-East,2026-04-26 10:18:22,2026-04-27 09:48:00,23.5,976.8972697012659,DL-64-CD-6497,DRV136,0,-0.92,0
TRP006089,MANDI040,WH-Central,2026-02-01 06:48:00,2026-01-02 23:48:09,17.0,817.1,RJ-46-CD-8362,,0,-3.43,0
TRP006015,MANDI028,WH-East,2026-08-06 08:03:56,2026-07-08 00:15:00,16.2,764.597863050044,RJ-97-CD-2631,DRV480,0,-2.91,0
TRP005196,MANDI026,WH-South,2026-01-24 00:43:00,2026-01-24 13:19:00,12.6,666.2,HR-75-BC-3557,DRV796,0,-4.06,0
TRP002086,MANDI006,WH-Central,2026-08-14 00:00:00,2026-08-14 15:29:00,12.3,721.797982670052,RJ-73-DF-7214,,0,-5.74,0
TRP003602,MANDI012,WH-West,2026-06-15 13:45:46,2026-06-15 23:51:46,10.1,472.89867831070603,UP-34-CD-4804,DRV948,0,-1.72,0
TRP008280,MANDI006,WH-East,2026-05-20 10:51:05,2026-05-20 22:15:00,11.4,,,,0,,0
TRP006189,MANDI052,WH-West,2026-01-27 18:38:00,2026-01-28 16:20:42,21.7,1210.9,DL-52-DF-3170,DRV107,0,-8.57,0
TRP009255,MANDI055,WH-East,2026-01-09 12:33:56,2026-01-09 15:15:56,2.7,,HR-96-AB-3762,DRV179,0,,0
TRP005701,MANDI054,WH-East,2026-05-24 13:31:53,2026-05-25 00:55:53,11.4,552.4,HR-33-CD-8663,DRV883,0,-2.41,0
TRP000020,MANDI036,WH-Central,2026-07-04 11:40:47,2026-04-07 15:46:00,2107.9130555555557,222.9,HR-76-DF-7435,DRV124,0,2102.34,1
TRP007333,MANDI003,WH-West,2026-06-01 08:11:52,2026-06-02 05:17:52,21.1,1093.1,,DRV879,0,-6.23,0
TRP006002,MANDI025,WH-West,2026-08-16 16:07:04,2026-08-17 15:01:04,22.9,1223.1,UP-82-DF-9133,,0,-7.68,0
TRP003423,MANDI035,Export-Terminal,2026-07-15 04:21:49,2026-07-15 23:57:00,19.6,1167.8,PB-22-DF-8072,DRV930,0,-9.6,0
TRP007632,MANDI011,Export-Terminal,2026-05-15 04:42:00,2026-05-15 21:00:12,16.303333333333335,791.99778647088,HR-91-DF-1624,DRV502,0,-3.5,0
TRP001600,MANDI049,WH-East,2026-06-14 20:22:42,2026-06-14 22:58:42,2.6,121.2,HR-22-BC-1706,DRV284,0,-0.43,0
TRP004066,MANDI032,WH-East,2026-02-19 07:13:37,2026-02-20 00:00:00,20.5,933.2,,DRV651,0,-2.83,0
TRP004979,MANDI037,Export-Terminal,2026-02-11 04:37:37,2026-11-02 00:00:00,4.5,181.7,DL-25-BC-4700,DRV582,0,-0.04,0
TRP006383,MANDI033,Export-Terminal,2026-03-20 03:45:03,2026-03-20 00:00:00,13.8,811.6,HR-61-CD-5944,DRV844,0,-6.49,0
TRP007721,MANDI046,Export-Terminal,2026-03-13 18:41:40,2026-03-14 12:23:40,17.7,882.1,,DRV759,0,-4.35,0
TRP008432,MANDI022,WH-Central,2026-03-05 23:02:00,2026-05-04 14:26:44,15.4,912.6,UP-12-CD-7920,DRV319,0,-7.42,0
TRP002849,MANDI038,WH-South,2026-08-22 16:12:40,2026-08-22 00:00:00,5.8,285.099203185414,DL-49-BC-5203,DRV489,0,-1.33,0
TRP005747,MANDI019,WH-South,2026-02-20 21:08:25,2026-02-20 23:26:00,2.2930555555555556,133.1,RJ-23-DF-5154,DRV434,0,-1.04,0
TRP001262,MANDI038,WH-South,2026-08-11 02:56:32,2026-08-12 01:20:32,22.4,909.8,UP-41-BC-3854,DRV884,0,-0.34,0
TRP009516,MANDI005,WH-East,2026-01-01 00:00:00,2026-01-02 12:05:13,21.1,1127.4,DL-24-AB-5154,DRV972,0,-7.08,0
TRP000810,MANDI009,WH-East,2026-04-13 05:44:00,2026-04-13 13:38:00,7.9,338.99905254246,HR-88-CD-6620,,0,-0.57,0
TRP003061,MANDI036,WH-South,2026-07-24 00:00:00,2026-07-25 02:48:53,22.6,1185.0,HR-72-BC-4676,DRV575,1,-7.02,0
TRP007963,MANDI055,WH-East,2026-01-23 07:57:02,2026-01-24 03:21:00,19.4,804.4,RJ-21-BC-2828,DRV113,0,-0.71,0
TRP005929,MANDI019,WH-East,2026-04-01 05:30:00,2026-04-02 01:48:00,20.3,816.4,RJ-88-CD-8838,DRV640,0,-0.11,0
TRP004790,MANDI004,WH-West,2026-06-28 13:27:00,2026-06-29 10:51:35,21.4,1138.8,,DRV276,0,-7.07,0
TRP003781,MANDI047,WH-North,2026-02-01 05:56:23,2026-02-02 01:56:23,20.0,906.1,UP-82-AB-9496,DRV395,0,-2.65,0
TRP003544,MANDI031,WH-East,2026-02-22 03:02:00,2026-02-22 08:38:51,5.6,237.2,UP-68-AB-5821,DRV768,0,-0.33,0
TRP008056,MANDI024,Export-Terminal,2026-01-01 06:35:21,2026-01-01 21:53:00,15.3,789.2,UP-11-AB-2079,DRV178,1,-4.43,0
TRP009251,MANDI051,WH-West,2026-01-08 00:00:00,2026-01-08 11:43:00,2.3,115.6,HR-10-AB-4424,DRV733,0,-0.59,0
TRP001143,MANDI052,Export-Terminal,2026-03-14 17:49:44,2026-03-15 09:25:44,15.6,935.6,,DRV833,0,-7.79,0
TRP007146,MANDI054,WH-East,2026-04-01 14:16:46,,,542.1,HR-32-DF-5704,DRV454,0,,0
TRP004330,MANDI014,WH-South,2026-03-01 22:36:00,2026-01-04 07:54:37,9.3,,RJ-92-BC-2157,DRV223,0,,0
TRP004919,MANDI040,WH-South,2026-02-13 00:02:01,2026-02-13 08:44:00,8.699722222222222,354.3,RJ-79-BC-7828,DRV572,0,-0.16,0
TRP002957,MANDI016,WH-West,2026-01-31 07:52:00,2026-01-31 12:40:00,4.8,205.2,UP-21-DF-3675,DRV850,0,-0.33,0
TRP008405,MANDI041,WH-North,2026-04-08 01:34:20,2026-08-04 05:10:00,3.6,191.7,HR-90-CD-7953,DRV729,0,-1.19,0
TRP005439,MANDI031,WH-West,2026-03-16 07:07:00,2026-03-17 00:43:00,17.6,1015.3971620991559,,,0,-7.78,0
TRP002448,MANDI004,WH-South,2026-09-01 09:19:01,2026-01-09 19:19:00,10.0,520.9,PB-94-DF-2616,DRV428,0,-3.02,0
TRP003746,MANDI021,WH-East,2026-02-19 03:42:12,2026-02-19 21:42:00,18.0,822.797700389192,,DRV403,0,-2.57,0
TRP003127,MANDI057,WH-South,2026-06-19 00:00:00,2026-06-19 05:55:29,5.1,303.6,DL-51-CD-7765,DRV684,0,-2.49,0
TRP002614,MANDI002,WH-East,2026-08-09 05:06:00,2026-08-09 22:36:45,17.5,834.5,HR-51-CD-7791,DRV858,0,-3.36,0
TRP002795,MANDI008,WH-East,2026-04-26 12:40:00,2026-04-26 21:04:44,8.4,,RJ-83-BC-9171,DRV423,0,,0
TRP002424,MANDI008,Export-Terminal,2026-04-06 11:59:00,2026-06-05 00:47:00,12.8,551.7,RJ-39-BC-8822,DRV866,0,-0.99,0
TRP007611,MANDI044,WH-South,2026-08-04 15:54:04,2026-08-04 20:48:00,4.9,266.199256008268,DL-28-DF-9974,,0,-1.75,0
TRP008998,MANDI008,Export-Terminal,2026-02-06 14:53:00,2026-02-07 07:35:05,16.7,690.9,PB-44-BC-4034,DRV117,0,-0.57,0
TRP007007,MANDI014,Export-Terminal,2026-02-17 00:42:00,2026-02-17 20:06:58,19.4,,PB-56-CD-5991,DRV100,0,,0
TRP007368,MANDI011,WH-Central,2026-05-09 01:51:38,2026-09-05 00:00:00,17.4,769.5,PB-28-AB-9941,DRV573,0,-1.84,0
TRP000621,MANDI034,WH-South,2026-03-22 04:05:04,2026-03-22 11:41:04,7.6,327.2,RJ-47-AB-5980,,1,-0.58,0
TRP007473,MANDI053,WH-Central,2026-04-25 03:03:07,2026-04-25 00:00:00,9.3,457.3,PB-58-DF-3248,DRV765,0,-2.13,0
TRP006153,MANDI038,WH-South,2026-07-22 14:27:38,2026-07-22 17:39:00,3.2,135.0,PB-88-CD-9201,,0,-0.18,0
TRP004095,MANDI036,WH-North,2026-01-11 14:38:35,2026-01-11 23:32:35,8.9,392.1,PB-35-BC-8697,DRV118,0,-0.9,0
TRP002665,MANDI017,WH-East,2026-08-30 06:05:56,2026-08-30 00:00:00,7.8,,DL-57-CD-7763,DRV214,0,,0
TRP003835,MANDI033,Export-Terminal,2026-09-05 15:32:00,2026-09-06 08:02:00,16.5,,PB-49-DF-4578,DRV224,0,,0
TRP003626,MANDI046,WH-North,2026-03-09 15:20:22,2026-03-10 04:02:22,12.7,527.9,RJ-64-CD-9834,DRV322,0,-0.5,0
TRP001047,MANDI048,WH-North,2026-05-01 00:00:00,2026-06-01 10:37:00,13.2,678.4,RJ-17-BC-8140,DRV327,0,-3.76,0
TRP006281,MANDI020,WH-West,2026-02-06 23:50:00,2026-06-03 18:20:00,18.5,883.6,UP-20-AB-8620,DRV876,1,-3.59,0
TRP008711,MANDI042,WH-West,2026-10-06 22:09:00,2026-06-11 18:03:01,19.9,,PB-97-DF-9509,,0,,0
TRP002875,MANDI048,WH-Central,2026-06-02 16:57:00,2026-02-06 20:51:11,3.9,208.4,RJ-55-BC-2354,DRV456,0,-1.31,0
TRP001569,MANDI045,WH-North,2026-01-01 20:42:00,2026-01-02 19:42:09,23.0025,1326.49629261821,,DRV760,0,-10.16,0
TRP000463,MANDI007,WH-South,2026-12-04 23:27:00,2026-04-13 06:03:48,6.6,273.1,DL-24-AB-2988,DRV536,0,-0.23,0
TRP000744,MANDI024,WH-Central,2026-11-08 00:00:00,2026-12-08 00:00:00,17.8,905.1,HR-45-CD-3630,DRV835,0,-4.83,0
TRP000223,MANDI056,WH-Central,2026-05-17 20:28:00,2026-05-18 07:16:00,10.8,608.3,UP-63-AB-8666,,0,-4.41,0
TRP009412,MANDI057,WH-South,2026-02-18 07:35:36,2026-02-18 16:05:36,8.5,444.098758802674,UP-20-BC-5487,DRV981,0,-2.6,0
TRP001881,MANDI021,WH-Central,2026-07-06 12:55:00,2026-07-07 04:19:00,15.4,908.9,PB-29-AB-3793,,0,-7.32,0
TRP000626,MANDI020,Export-Terminal,2026-01-15 12:42:00,2026-01-15 18:12:00,5.5,248.2,,DRV452,0,-0.7,0
TRP002076,MANDI029,WH-North,2026-02-10 14:52:55,2026-02-11 08:52:55,18.0,937.6,PB-15-AB-6707,,0,-5.44,0
TRP002099,MANDI037,Export-Terminal,2026-07-23 10:33:00,2026-07-23 23:21:00,12.8,746.5,DL-62-DF-1725,DRV665,0,-5.86,0
TRP007946,MANDI016,Export-Terminal,2026-02-01 07:57:36,2026-01-02 17:57:00,10.0,442.0,HR-94-DF-9804,DRV233,0,-1.05,0
TRP003330,MANDI035,WH-North,2026-02-04 11:58:52,2026-05-02 09:22:00,21.4,1018.6971528761179,,DRV289,0,-4.07,0
TRP008529,MANDI015,WH-West,2026-01-14 20:50:45,2026-01-15 12:08:45,15.3,,HR-31-DF-6743,DRV923,0,,0
TRP005596,MANDI034,WH-West,2026-01-08 05:33:00,2026-08-01 10:15:41,4.7,221.9,PB-72-BC-7364,DRV178,0,-0.85,0
TRP008217,MANDI002,WH-Central,2026-08-31 00:46:57,2026-08-31 13:58:57,13.2,543.8,HR-31-BC-7291,DRV931,0,-0.4,0
TRP004694,MANDI011,Export-Terminal,2026-08-29 19:46:00,2026-08-30 00:00:00,12.0,699.898043877486,HR-76-AB-1118,DRV442,0,-5.5,0
TRP008875,MANDI051,WH-East,2026-04-11 04:16:37,2026-04-11 16:34:37,12.3,633.9,UP-48-AB-1808,DRV696,0,-3.55,0
TRP007467,MANDI034,WH-West,2026-04-12 18:22:20,2026-04-13 16:28:20,22.1,1231.1,HR-17-AB-9397,DRV571,0,-8.68,0
TRP002587,MANDI020,Export-Terminal,2026-06-15 17:27:09,2026-06-16 09:15:09,15.8,827.6,RJ-83-DF-4685,DRV312,0,-4.89,0
TRP004031,MANDI034,WH-South,2026-07-23 14:43:03,2026-07-24 03:43:03,13.0,727.9,UP-19-BC-8686,DRV193,0,-5.2,0
TRP000354,MANDI053,WH-Central,2026-01-18 18:47:00,2026-01-19 06:59:00,12.2,676.1981101156681,UP-30-BC-5706,DRV128,0,-4.7,0
TRP003690,MANDI010,WH-West,2026-08-28 14:38:00,2026-08-28 18:02:46,3.4,202.799433202392,,DRV565,0,-1.67,0
TRP000457,MANDI010,WH-Central,2026-03-30 07:14:00,2026-03-30 11:14:22,4.0,230.79935494631204,RJ-64-BC-4117,DRV773,0,-1.77,0
TRP005187,MANDI021,WH-East,2026-06-01 19:10:00,2026-02-06 04:16:00,9.1,401.0,DL-16-DF-7610,DRV868,0,-0.92,0
TRP003762,MANDI050,WH-West,2026-07-22 02:02:42,2026-07-22 00:00:00,19.0,795.9,PB-92-DF-1629,DRV730,0,-0.9,0
TRP000240,MANDI047,Export-Terminal,2026-06-13 06:25:00,2026-06-13 00:00:00,16.0,879.4,DL-26-AB-1059,DRV361,0,-5.98,0
TRP003106,MANDI012,WH-Central,2026-06-20 17:52:49,2026-06-21 00:00:00,6.6,347.0,,DRV622,0,-2.08,0
TRP009328,MANDI017,WH-South,2026-03-16 10:23:00,2026-03-17 06:29:21,20.1,1179.0,PB-87-BC-6213,DRV740,0,-9.38,0
TRP002821,MANDI020,WH-North,2026-01-29 00:21:00,2026-01-29 07:15:00,6.9,341.9,DL-74-AB-5683,DRV608,0,-1.65,0
TRP003799,MANDI036,WH-South,2026-01-17 01:16:00,2026-01-17 05:04:06,3.8,157.799558971092,,DRV299,0,-0.14,0
TRP008022,MANDI010,WH-East,2026-08-21 13:14:00,2026-08-21 19:32:02,6.3,344.199038009188,RJ-86-AB-2763,DRV261,0,-2.3,0
TRP003102,MANDI012,WH-West,2026-05-26 16:02:00,2026-05-26 22:02:00,6.0,316.0,,DRV375,0,-1.9,0
TRP006074,MANDI014,WH-South,2026-03-08 06:45:44,2026-03-08 12:15:00,5.487777777777778,237.5,RJ-88-BC-2235,,0,-0.45,0
TRP006538,MANDI049,WH-West,2026-05-29 07:37:05,2026-05-29 17:31:00,9.9,,,DRV316,0,,0
TRP001955,MANDI053,Export-Terminal,2026-07-28 14:58:21,2026-07-29 03:10:21,12.2,534.9,RJ-48-AB-4979,DRV179,0,-1.17,0
TRP001019,MANDI018,Export-Terminal,2026-05-12 06:54:29,2026-12-05 00:00:00,5.7,256.2,HR-54-DF-6811,DRV239,0,-0.7,0
TRP008107,MANDI036,WH-East,2026-08-04 01:19:27,2026-04-08 00:00:00,9.3,529.698519562658,RJ-86-AB-1554,DRV467,0,-3.94,0
TRP006741,MANDI024,WH-Central,2026-08-08 00:42:56,2026-08-08 21:12:56,20.5,1121.0,DL-56-DF-2386,DRV753,0,-7.52,0
TRP001594,MANDI010,Export-Terminal,2026-06-21 06:48:24,2026-06-21 21:24:24,14.6,796.3,PB-44-CD-5185,DRV896,0,-5.31,0
TRP004157,MANDI047,Export-Terminal,2026-05-08 13:32:30,2026-05-09 08:14:30,18.7,964.4,HR-79-CD-7909,DRV150,0,-5.41,0
TRP004606,MANDI013,WH-North,2026-03-24 03:14:00,2026-03-24 11:14:00,8.0,,,DRV112,0,,0
TRP009130,MANDI050,WH-North,2026-05-19 18:32:00,2026-05-20 17:14:35,22.7,975.897272496126,PB-75-DF-4622,DRV649,0,-1.7,0
TRP008830,MANDI039,Export-Terminal,2026-01-02 02:19:00,2026-01-02 04:25:05,2.1,,,DRV483,0,,0
TRP001671,MANDI016,WH-North,2026-07-21 11:35:02,2026-07-22 02:59:02,15.4,820.8,RJ-83-CD-4564,DRV569,0,-5.12,0
TRP001104,MANDI032,WH-North,2026-02-08 00:00:00,,,,PB-95-AB-1541,DRV957,0,,0
TRP008548,MANDI027,WH-East,2026-01-31 03:06:00,2026-01-31 09:06:00,6.0,262.1,,,0,-0.55,0
TRP007799,MANDI051,WH-Central,2026-09-05 16:57:00,2026-09-05 22:21:00,5.4,304.1,DL-25-CD-6598,DRV355,0,-2.2,0
TRP005425,MANDI015,WH-South,2026-04-20 10:19:41,2026-04-21 00:43:41,14.4,622.9,DL-58-CD-9150,DRV205,0,-1.17,0
TRP004229,MANDI010,Export-Terminal,2026-04-24 19:31:00,2026-04-25 05:55:00,10.4,504.3,DL-57-DF-8202,,0,-2.21,0
TRP006649,MANDI040,WH-West,2026-06-17 00:00:00,2026-06-18 02:33:00,13.5,657.8,,DRV405,0,-2.94,0
TRP007188,MANDI052,WH-North,2026-04-14 19:47:00,2026-04-15 00:00:00,9.0,403.2,RJ-81-CD-3837,DRV604,0,-1.08,0
TRP002326,MANDI039,WH-East,2026-07-04 10:44:19,2026-07-04 16:08:00,5.394722222222223,247.7,HR-19-BC-7831,DRV168,0,-0.8,0
TRP008887,MANDI019,WH-North,2026-06-15 10:16:33,2026-06-16 07:52:00,21.6,997.49721212715,PB-98-AB-3093,DRV898,0,-3.34,0
TRP003078,MANDI040,WH-West,2026-02-01 20:26:55,2026-01-02 00:00:00,2.2,120.39966349885601,UP-73-AB-8325,DRV989,0,-0.81,0
TRP006307,MANDI010,WH-East,2026-03-08 12:39:30,2026-03-09 06:21:30,17.7,876.3,RJ-19-DF-8819,DRV816,0,-4.21,0
TRP009609,MANDI028,WH-East,2026-07-01 00:00:00,2026-01-07 15:57:44,15.6,858.0,DL-13-CD-8116,,1,-5.85,0
TRP004709,MANDI015,Export-Terminal,2026-01-17 23:15:02,2026-01-18 09:45:00,10.499444444444444,596.2,PB-22-AB-9545,DRV914,0,-4.4,0
TRP007739,MANDI004,WH-South,2026-01-09 06:23:00,2026-09-01 20:53:00,14.5,829.9,,DRV712,0,-6.25,0
TRP006136,MANDI011,WH-Central,2026-06-20 07:33:34,2026-06-21 01:51:34,18.3,905.0,PB-67-AB-3784,DRV653,0,-4.32,0
TRP001384,MANDI040,WH-South,2026-01-15 20:42:00,2026-01-16 18:42:05,22.0,924.5,PB-60-BC-2675,DRV717,0,-1.11,0
TRP009795,MANDI031,Export-Terminal,2026-02-21 17:47:15,2026-02-22 16:41:15,22.9,1331.196279482368,DL-22-BC-9742,DRV846,0,-10.38,0
TRP005618,MANDI005,WH-West,2026-06-02 13:08:27,2026-06-03 09:20:27,20.2,,RJ-38-CD-5355,DRV812,0,,0
TRP001878,MANDI004,WH-South,2026-04-16 03:20:05,2026-04-16 15:50:05,12.5,735.49794438047,RJ-84-CD-7907,DRV707,0,-5.89,0
TRP000218,MANDI052,WH-West,2026-05-23 01:26:00,2026-05-23 07:44:00,6.3,341.9,RJ-11-AB-4940,,0,-2.25,0
TRP005156,MANDI003,WH-West,2026-03-02 12:25:35,2026-03-02 20:37:00,8.2,340.9,HR-35-BC-8068,DRV859,0,-0.32,0
TRP009336,MANDI035,Export-Terminal,2026-05-15 00:00:00,2026-05-15 09:48:00,9.8,520.6,UP-36-AB-5789,DRV567,0,-3.22,0
TRP008391,MANDI038,WH-West,2026-12-05 21:01:00,2026-05-13 09:55:12,12.9,556.0984457783541,PB-46-DF-8150,DRV198,0,-1.0,0
TRP004101,MANDI025,WH-East,2026-04-24 23:27:00,2026-04-25 12:51:28,13.4,772.9,DL-12-AB-1590,,0,-5.92,0
TRP001035,MANDI031,WH-Central,2026-08-22 14:48:38,2026-08-23 03:24:00,12.589444444444444,517.0,HR-89-CD-7353,DRV949,0,-0.33,0
TRP000217,MANDI036,WH-Central,2026-04-09 13:31:14,2026-10-04 07:49:00,18.3,912.4,UP-57-BC-3787,DRV686,0,-4.51,0
