arrival_id,date,mandi_id,crop_name,variety,arrival_qtl,unit,farmer_count,is_negative_anomaly
ARR0020313,2026-08-31,MANDI028,Rice,Hybrid,154.02,Qtl,9.0,False
ARR0024684,2026-06-02,MANDI007,Wheat,Common,106.36,Qtl,130.0,False
ARR0016675,2026-05-04,MANDI033,Rice,PBW-343,240.42,Qtl,56.0,False
ARR0009070,2026-04-01,MANDI002,Mustard,HD-2967,0.05,Qtl,88.0,False
ARR0022745,2026-02-01,MANDI050,Sugarcane,Common,23.65,Qtl,65.0,False
ARR0021873,2026-10-04,MANDI034,Maize,PBW-343,491.26,Qtl,50.0,False
ARR0008448,2026-06-14,MANDI019,Wheat,Common,477.67,Qtl,114.0,False
ARR0001078,2026-08-16,MANDI040,Rice,PBW-343,110.86,Qtl,40.0,False
ARR0024247,2026-07-12,MANDI044,Maize,Local,45.9,Qtl,16.0,False
ARR0014601,2026-07-20,MANDI047,Wheat,Common,330.65,Qtl,98.0,False
ARR0023801,2026-06-09,MANDI021,Maize,Premium,338.44,Qtl,128.0,False
ARR0021876,2026-06-19,MANDI022,Sugarcane,PBW-343,131.64,Qtl,61.0,False
ARR0003208,2026-02-23,MANDI012,Rice,Pusa-1121,479.82,Qtl,11.0,False
ARR0020347,2026-03-09,MANDI029,Cotton,Pusa-1121,439.7,Qtl,100.0,False
ARR0015653,2026-04-06,MANDI011,Cotton,Common,296.97,Qtl,130.0,False
ARR0014106,2026-01-14,MANDI025,Maize,Common,261.61,Qtl,126.0,False
ARR0002151,2026-07-28,MANDI053,Maize,Hybrid,102.9,Qtl,68.0,False
ARR0011885,2026-04-13,MANDI051,Cotton,Pusa-1121,30.41,Qtl,8.0,False
ARR0010484,2026-06-17,MANDI009,Rice,Pusa-1121,355.79,Qtl,55.0,False
ARR0006276,2026-03-07,MANDI035,Maize,Local,465.18,Qtl,12.0,False
ARR0003490,2026-08-29,MANDI026,Rice,PBW-343,286.68,Qtl,104.0,False
ARR0024170,2026-01-16,MANDI048,Maize,PBW-343,274.84,Qtl,25.0,False
ARR0014772,2026-02-08,MANDI012,Mustard,Local,253.62,Qtl,119.0,False
ARR0013084,2026-02-20,MANDI033,Sugarcane,Premium,405.57,Qtl,103.0,False
ARR0014149,2026-07-09,MANDI027,Sugarcane,Pusa-1121,409.91,Qtl,147.0,False
ARR_RESCUE_00085,2026-05-04,MANDI024,Wheat,Hybrid,0.09,Qtl,76.0,False
ARR0002381,2026-02-26,MANDI015,Maize,Pusa-1121,0.4,Qtl,101.0,False
ARR0007429,2026-06-10,MANDI039,Maize,Common,133.87,Qtl,34.0,False
ARR0006871,2026-07-14,MANDI014,Cotton,Premium,85.23,Qtl,141.0,False
ARR0003530,2026-10-03,MANDI040,Mustard,Local,192.7,Qtl,10.0,False
ARR0004421,2026-10-08,MANDI047,Mustard,Hybrid,479.04,Qtl,43.0,False
ARR0000605,2026-02-20,MANDI039,Maize,Common,364.27,Qtl,46.0,False
ARR0004150,2026-06-12,MANDI034,Cotton,PBW-343,364.74,Qtl,38.0,False
ARR0006355,2026-10-08,MANDI048,Sugarcane,Local,133.67,Qtl,18.0,False
ARR0022593,2026-02-26,MANDI044,Rice,Premium,11.34,Qtl,4.0,False
ARR0010613,2026-04-01,MANDI036,Mustard,Common,393.23,Qtl,132.0,False
ARR0000876,2026-05-27,MANDI021,Cotton,HD-2967,57.06,Qtl,110.0,False
ARR0013151,2026-07-25,MANDI049,Wheat,Common,471.23,Qtl,168.0,False
ARR0021372,2026-07-28,MANDI045,Wheat,PBW-343,210.04,Qtl,128.0,False
ARR0002468,2026-08-23,MANDI027,Sugarcane,PBW-343,382.52,Qtl,123.0,False
ARR0009164,2026-05-25,MANDI049,Wheat,Premium,383.39,Qtl,125.0,False
ARR0016346,2026-09-01,MANDI045,Sugarcane,Hybrid,342.79,Qtl,86.0,False
ARR0021098,2026-05-25,MANDI021,Cotton,Pusa-1121,300.31,Qtl,135.0,False
ARR0006120,2026-02-25,MANDI016,Maize,Hybrid,413.01,Qtl,108.0,False
ARR0015056,2026-02-13,MANDI007,Rice,Hybrid,323.02,Qtl,132.0,False
ARR0008797,2026-04-02,MANDI038,Mustard,Premium,266.48,Qtl,7.0,False
ARR0015003,2026-05-01,MANDI042,Cotton,Pusa-1121,365.35,Qtl,126.0,False
ARR_RESCUE_00086,2026-06-30,MANDI015,Cotton,Common,258.21,Qtl,148.0,False
ARR0021517,2026-03-17,MANDI030,Wheat,HD-2967,318.72,Qtl,25.0,False
ARR0022323,2026-06-25,MANDI015,Maize,PBW-343,170.86,Qtl,139.0,False
ARR0008148,2026-01-14,MANDI039,Cotton,Hybrid,0.33,Qtl,68.0,False
ARR0019483,2026-03-16,MANDI017,Mustard,Pusa-1121,145.93,Qtl,51.0,False
ARR0000576,2026-03-29,MANDI024,Rice,HD-2967,0.1,Qtl,60.0,False
ARR0015041,2026-04-27,MANDI054,Mustard,HD-2967,352.73,Qtl,112.0,False
ARR0016658,2026-06-13,MANDI017,Sugarcane,Hybrid,193.18,Qtl,110.0,False
ARR0013877,2026-12-06,MANDI048,Mustard,Pusa-1121,345.4,Qtl,82.0,False
ARR0010674,2026-08-27,MANDI057,Sugarcane,Hybrid,405.77,Qtl,32.0,False
ARR0005983,2026-08-27,MANDI035,Wheat,HD-2967,181.5,Qtl,14.0,False
ARR0009186,2026-04-23,MANDI050,Wheat,PBW-343,305.37,Qtl,69.0,False
ARR0000914,2026-02-18,MANDI044,Sugarcane,HD-2967,333.78,Qtl,117.0,False
ARR_RESCUE_00087,2026-01-17,MANDI050,Sugarcane,Premium,0.3,Qtl,141.0,False
ARR0001860,2026-11-07,MANDI037,Cotton,PBW-343,251.43,Qtl,147.0,False
ARR0000510,2026-03-02,MANDI055,Cotton,Hybrid,449.99,Qtl,138.0,False
ARR0016993,2026-03-09,MANDI027,Mustard,Hybrid,186.45,Qtl,19.0,False
ARR0019211,2026-08-25,MANDI046,Cotton,Pusa-1121,150.33,Qtl,90.0,False
ARR0015132,2026-04-04,MANDI045,Mustard,Local,304.77,Qtl,106.0,False
ARR0015724,2026-07-15,MANDI050,Maize,Pusa-1121,308.31,Qtl,139.0,False
ARR0002815,2026-04-13,MANDI049,Maize,Local,301.37,Qtl,10.0,False
ARR0010873,2026-02-17,MANDI012,Wheat,Common,464.07,Qtl,30.0,False
ARR0006309,2026-05-21,MANDI015,Mustard,Premium,383.37,Qtl,108.0,False
ARR0019880,2026-07-15,MANDI008,Cotton,Common,2.6907,Qtl,21.0,True
ARR0009974,2026-02-28,MANDI027,Cotton,Hybrid,4.5612,Qtl,2.0,True
ARR0011467,2026-01-09,MANDI017,Mustard,HD-2967,208.63,Qtl,22.0,False
ARR0016870,2026-05-08,MANDI044,Mustard,Pusa-1121,0.09,Qtl,102.0,False
ARR0017285,2026-10-06,MANDI020,Wheat,Local,417.3,Qtl,21.0,False
ARR_RESCUE_00088,2026-04-01,MANDI020,Mustard,Pusa-1121,214.93,Qtl,139.0,False
ARR0002698,2026-06-18,MANDI023,Sugarcane,PBW-343,120.15,Qtl,44.0,False
ARR0004535,2026-03-22,MANDI003,Mustard,Hybrid,472.43,Qtl,102.0,False
ARR0022394,2026-03-18,MANDI007,Mustard,Premium,299.07,Qtl,61.0,False
ARR0020024,2026-08-04,MANDI037,Maize,PBW-343,0.38,Qtl,75.0,False
ARR0009199,2026-04-29,MANDI056,Maize,Hybrid,440.9,Qtl,132.0,False
ARR0014857,2026-03-02,MANDI030,Wheat,Hybrid,113.31,Qtl,112.0,False
ARR0012080,2026-01-24,MANDI008,Sugarcane,Common,389.39,Qtl,106.0,False
ARR0004551,2026-02-07,MANDI036,Mustard,Hybrid,78.25,Qtl,146.0,False
ARR0005844,2026-07-22,MANDI031,Wheat,Common,324.01,Qtl,116.0,False
ARR0007885,2026-03-23,MANDI043,Wheat,Common,420.88,Qtl,10.0,False
ARR0002221,2026-05-12,MANDI008,Wheat,Local,455.75,Qtl,133.0,False
ARR0021856,2026-04-30,MANDI019,Rice,Common,395.93,Qtl,47.0,False
ARR0007883,2026-08-15,MANDI028,Maize,PBW-343,157.33,Qtl,117.0,False
ARR0014108,2026-11-04,MANDI041,Rice,Premium,281.63,Qtl,138.0,False
ARR0007376,2026-02-23,MANDI048,Maize,Local,131.27,Qtl,118.0,False
ARR0000903,2026-05-17,MANDI004,Maize,PBW-343,223.9,Qtl,79.0,False
ARR0009858,2026-03-29,MANDI034,Cotton,Pusa-1121,379.33,Qtl,135.0,False
ARR0022587,2026-07-29,MANDI054,Rice,HD-2967,423.75,Qtl,154.0,False
ARR0000514,2026-03-06,MANDI002,Rice,Hybrid,358.79,Qtl,15.0,False
ARR0021251,2026-05-22,MANDI023,Wheat,PBW-343,314.24,Qtl,107.0,False
ARR0021469,2026-04-30,MANDI047,Maize,Common,83.02,Qtl,67.0,False
ARR0002116,2026-05-27,MANDI047,Rice,PBW-343,422.43,Qtl,120.0,False
ARR0006282,2026-01-09,MANDI029,Maize,Local,238.38,Qtl,131.0,False
ARR0024407,2026-06-19,MANDI019,Mustard,Pusa-1121,208.89,Qtl,142.0,False
ARR0003502,2026-04-03,MANDI020,Wheat,HD-2967,0.05,Qtl,100.0,False
ARR0022772,2026-06-09,MANDI056,Sugarcane,HD-2967,340.17,Qtl,77.0,False
ARR0000252,2026-04-14,MANDI048,Maize,Local,155.73,Qtl,80.0,False
ARR0019291,2026-05-07,MANDI054,Wheat,Common,306.4,Qtl,50.0,False
ARR0010822,2026-03-30,MANDI051,Sugarcane,HD-2967,2.443,Qtl,15.0,True
ARR0024565,2026-04-23,MANDI043,Maize,PBW-343,311.79,Qtl,98.0,False
ARR0022237,2026-06-09,MANDI054,Mustard,Hybrid,362.45,Qtl,16.0,False
ARR0013083,2026-04-16,MANDI054,Rice,Hybrid,333.7,Qtl,121.0,False
ARR0007555,2026-01-10,MANDI012,Rice,Hybrid,0.35,Qtl,141.0,False
ARR0006910,2026-11-06,MANDI004,Maize,Premium,316.35,Qtl,6.0,False
ARR0015389,2026-06-29,MANDI012,Cotton,Hybrid,342.66,Qtl,119.0,False
ARR0012310,2026-02-17,MANDI044,Maize,HD-2967,17.0,Qtl,81.0,False
ARR0020795,2026-07-23,MANDI054,Wheat,Hybrid,379.44,Qtl,53.0,False
ARR0024147,2026-05-26,MANDI036,Cotton,PBW-343,411.49,Qtl,142.0,False
ARR0011893,2026-08-24,MANDI026,Wheat,PBW-343,0.38,Qtl,78.0,False
ARR0020463,2026-08-01,MANDI013,Rice,HD-2967,43.33,Qtl,125.0,False
ARR0006418,2026-07-26,MANDI049,Maize,Local,435.53,Qtl,20.0,False
ARR0001257,2026-11-02,MANDI043,Rice,Local,281.96,Qtl,134.0,False
ARR0021123,2026-05-08,MANDI051,Cotton,Common,108.65,Qtl,75.0,False
ARR0002993,2026-01-11,MANDI008,Cotton,Common,0.16,Qtl,71.0,False
ARR0000264,2026-07-08,MANDI023,Sugarcane,HD-2967,434.92,Qtl,153.0,False
ARR0021192,2026-05-19,MANDI004,Mustard,HD-2967,155.02,Qtl,75.0,False
ARR0007909,2026-06-26,MANDI018,Sugarcane,Local,236.36,Qtl,14.0,False
ARR0024839,2026-01-03,MANDI048,Rice,Pusa-1121,191.2,Qtl,84.0,True
ARR0001098,2026-04-07,MANDI054,Maize,Common,61.36,Qtl,124.0,False
ARR0004292,2026-05-16,MANDI025,Maize,Common,127.19,Qtl,28.0,False
ARR0012625,2026-03-31,MANDI051,Maize,Local,306.92,Qtl,108.0,False
ARR0009335,2026-05-20,MANDI050,Rice,Local,214.12,Qtl,78.0,False
ARR0007526,2026-06-21,MANDI010,Cotton,Premium,151.14,Qtl,102.0,True
ARR0007229,2026-08-23,MANDI010,Cotton,Hybrid,345.71,Qtl,143.0,False
ARR0010393,2026-02-21,MANDI019,Sugarcane,Common,73.24,Qtl,26.0,False
ARR0020366,2026-05-09,MANDI006,Rice,Pusa-1121,133.64,Qtl,142.0,False
ARR0024488,2026-06-13,MANDI053,Sugarcane,Hybrid,211.63,Qtl,53.0,False
ARR0008319,2026-06-02,MANDI015,Maize,Premium,292.6,Qtl,90.0,False
ARR0008994,2026-04-04,MANDI042,Sugarcane,PBW-343,39.47,Qtl,128.0,False
ARR0016732,2026-06-19,MANDI034,Wheat,PBW-343,269.75,Qtl,96.0,False
ARR0010370,2026-08-13,MANDI031,Sugarcane,HD-2967,204.72000000000003,Qtl,72.0,False
ARR0004706,2026-08-07,MANDI012,Mustard,Common,58.55,Qtl,115.0,False
ARR0010076,2026-01-29,MANDI038,Rice,Common,332.47,Qtl,32.0,False
ARR0004511,2026-02-07,MANDI031,Mustard,Local,391.32,Qtl,64.0,False
ARR0008483,2026-07-07,MANDI035,Rice,Local,438.97,Qtl,124.0,False
ARR0006813,2026-10-08,MANDI037,Mustard,Premium,326.9,Qtl,114.0,False
ARR0003822,2026-03-18,MANDI027,Mustard,HD-2967,46.11,Qtl,102.0,False
ARR0010330,2026-01-10,MANDI050,Rice,PBW-343,389.45,Qtl,139.0,False
ARR0022751,2026-01-07,MANDI003,Maize,Local,382.15,Qtl,74.0,False
ARR0013846,2026-04-05,MANDI002,Maize,Pusa-1121,108.74,Qtl,38.0,False
ARR0007734,2026-04-21,MANDI057,Maize,Hybrid,14.73,Qtl,112.0,False
ARR0004635,2026-11-01,MANDI025,Rice,Premium,0.15,Qtl,84.0,False
ARR0011711,2026-09-05,MANDI019,Mustard,Local,0.38,Qtl,78.0,False
ARR0004476,2026-07-12,MANDI044,Wheat,PBW-343,268.58,Qtl,31.0,False
ARR0024090,2026-01-07,MANDI040,Rice,Local,331.46,Qtl,120.0,False
ARR0002547,2026-08-03,MANDI054,Rice,Premium,206.91,Qtl,96.0,False
ARR0018120,2026-08-28,MANDI054,Mustard,PBW-343,12.49,Qtl,103.0,False
ARR0015134,2026-07-29,MANDI001,Rice,Premium,353.76,Qtl,125.0,False
ARR0024857,2026-12-02,MANDI007,Sugarcane,Pusa-1121,90.94,Qtl,32.0,False
ARR0015066,2026-01-25,MANDI049,Wheat,Hybrid,83.7,Qtl,8.0,False
ARR0016039,2026-07-08,MANDI044,Rice,Hybrid,83.98,Qtl,60.0,True
ARR0013588,2026-03-04,MANDI050,Cotton,Hybrid,291.42,Qtl,16.0,False
ARR0007404,2026-07-02,MANDI028,Rice,Premium,98.65,Qtl,36.0,False
ARR0014414,2026-04-17,MANDI015,Wheat,Premium,121.99,Qtl,31.0,False
ARR0017254,2026-04-18,MANDI050,Cotton,PBW-343,104.87,Qtl,25.0,False
ARR0007748,2026-12-06,MANDI037,Wheat,Local,27.809999999999995,Qtl,128.0,False
ARR0020730,2026-03-06,MANDI020,Mustard,PBW-343,34.34,Qtl,114.0,False
ARR0013496,2026-05-20,MANDI020,Wheat,Local,312.32,Qtl,23.0,False
ARR0021889,2026-02-27,MANDI026,Sugarcane,Common,26.14,Qtl,107.0,False
ARR0011377,2026-02-09,MANDI004,Rice,HD-2967,487.2,Qtl,110.0,False
ARR0004011,2026-03-16,MANDI011,Wheat,HD-2967,496.75,Qtl,177.0,False
ARR0017427,2026-02-10,MANDI004,Wheat,Hybrid,17.03,Qtl,6.0,False
ARR0011190,2026-07-23,MANDI005,Maize,Premium,168.44,Qtl,103.0,False
ARR0016477,2026-03-03,MANDI050,Rice,Premium,371.75,Qtl,69.0,False
ARR0005072,2026-06-03,MANDI028,Cotton,Hybrid,0.12,Qtl,134.0,False
ARR0022411,2026-07-20,MANDI046,Rice,Common,158.78,Qtl,47.0,False
ARR_RESCUE_00089,2026-01-07,MANDI040,Sugarcane,Local,343.97,Qtl,80.0,False
ARR0017541,2026-05-09,MANDI012,Wheat,HD-2967,57.77,Qtl,77.0,False
ARR0013832,2026-01-18,MANDI008,Rice,Common,123.75,Qtl,120.0,False
ARR0024771,2026-05-17,MANDI024,Mustard,Premium,492.8,Qtl,55.0,False
ARR0008543,2026-04-30,MANDI011,Cotton,Pusa-1121,166.27,Qtl,47.0,False
ARR0005763,2026-01-03,MANDI038,Sugarcane,Pusa-1121,0.17,Qtl,66.0,False
ARR0019845,2026-01-09,MANDI012,Sugarcane,Common,0.09,Qtl,90.0,False
ARR0011005,2026-01-21,MANDI032,Rice,Local,2.2383,Qtl,90.0,True
ARR0008704,2026-04-24,MANDI003,Rice,Premium,244.42,Qtl,55.0,False
ARR0018316,2026-01-20,MANDI042,Wheat,Local,59.82,Qtl,92.0,False
ARR0023922,2026-05-17,MANDI022,Maize,Pusa-1121,0.25,Qtl,30.0,False
ARR0019790,2026-01-21,MANDI041,Maize,HD-2967,443.39,Qtl,156.0,False
ARR0010020,2026-05-21,MANDI045,Wheat,Local,399.49,Qtl,142.0,False
ARR0015768,2026-04-20,MANDI044,Wheat,Pusa-1121,52.48,Qtl,19.0,False
ARR0000225,2026-05-01,MANDI020,Wheat,HD-2967,281.01,Qtl,131.0,False
ARR0014093,2026-05-18,MANDI018,Wheat,Common,439.14,Qtl,50.0,False
ARR0003847,2026-08-28,MANDI032,Mustard,Hybrid,0.49,Qtl,72.0,False
ARR0008424,2026-03-09,MANDI031,Rice,Premium,480.56,Qtl,7.0,False
ARR0021420,2026-04-27,MANDI014,Rice,PBW-343,163.58,Qtl,59.0,False
ARR0005419,2026-07-28,MANDI055,Wheat,Common,267.14,Qtl,13.0,False
ARR0012757,2026-08-23,MANDI029,Wheat,HD-2967,346.71,Qtl,40.0,False
ARR0001505,2026-06-21,MANDI025,Sugarcane,Premium,0.15,Qtl,97.0,False
ARR0003019,2026-06-22,MANDI012,Mustard,Premium,277.67,Qtl,6.0,False
ARR0010445,2026-09-06,MANDI026,Mustard,PBW-343,251.9,Qtl,65.0,False
ARR0014796,2026-06-18,MANDI005,Sugarcane,Local,3.7285000000000004,Qtl,88.0,True
ARR0006613,2026-05-18,MANDI043,Cotton,Hybrid,313.37,Qtl,147.0,False
ARR0022948,2026-03-28,MANDI039,Wheat,Hybrid,197.64,Qtl,27.0,False
ARR0013481,2026-07-01,MANDI053,Cotton,Local,251.52,Qtl,72.0,False
ARR0003262,2026-01-30,MANDI031,Maize,Premium,37.43,Qtl,70.0,False
ARR0021000,2026-06-01,MANDI033,Cotton,Pusa-1121,34.56,Qtl,111.0,False
ARR0022383,2026-08-20,MANDI047,Rice,Pusa-1121,252.64,Qtl,129.0,False
ARR0020559,2026-03-21,MANDI040,Mustard,Local,158.68,Qtl,36.0,False
ARR0023699,2026-04-21,MANDI043,Maize,Hybrid,294.67,Qtl,104.0,False
ARR0023785,2026-05-18,MANDI024,Maize,Premium,245.16,Qtl,90.0,False
ARR0011234,2026-06-22,MANDI008,Sugarcane,Pusa-1121,44.38,Qtl,139.0,False
ARR0004160,2026-07-03,MANDI012,Rice,PBW-343,202.26,Qtl,137.0,False
ARR0011936,2026-07-12,MANDI002,Mustard,Premium,227.01,Qtl,125.0,False
ARR0021965,2026-02-25,MANDI045,Mustard,Hybrid,40.37,Qtl,27.0,False
ARR0009148,2026-04-23,MANDI045,Mustard,Common,104.9,Qtl,12.0,False
ARR0022363,2026-06-26,MANDI030,Sugarcane,HD-2967,47.93,Qtl,38.0,False
ARR0016326,2026-06-21,MANDI031,Cotton,Local,378.45,Qtl,111.0,False
ARR0023178,2026-03-09,MANDI011,Rice,Premium,254.91,Qtl,101.0,False
ARR0019268,2026-07-15,MANDI052,Sugarcane,Hybrid,4.204,Qtl,1.0,True
ARR0009812,2026-04-15,MANDI029,Maize,PBW-343,1.7922,Qtl,26.0,True
ARR0010062,2026-01-19,MANDI031,Maize,Premium,462.88,Qtl,84.0,False
ARR0016008,2026-05-27,MANDI055,Rice,HD-2967,185.6,Qtl,57.0,False
ARR0022784,2026-08-27,MANDI032,Sugarcane,Common,14.75,Qtl,5.0,False
ARR0009758,2026-01-17,MANDI056,Sugarcane,Premium,379.11,Qtl,9.0,False
ARR0024659,2026-05-04,MANDI035,Rice,Premium,0.6767,Qtl,1.0,True
ARR0003512,2026-07-11,MANDI025,Sugarcane,HD-2967,487.89,Qtl,171.0,False
ARR0015015,2026-07-29,MANDI021,Sugarcane,Premium,0.16,Qtl,92.0,False
ARR0000434,2026-04-02,MANDI025,Mustard,Premium,0.34,Qtl,95.0,False
ARR0018702,2026-09-09,MANDI052,Maize,Common,26.550000000000004,Qtl,9.0,False
ARR0017886,2026-07-29,MANDI022,Wheat,Pusa-1121,498.82,Qtl,28.0,False
ARR0023946,2026-07-26,MANDI013,Cotton,Common,491.31,Qtl,133.0,False
ARR0009608,2026-05-10,MANDI022,Mustard,Hybrid,484.32,Qtl,105.0,False
ARR0012981,2026-01-31,MANDI052,Sugarcane,PBW-343,285.35,Qtl,7.0,False
ARR0001536,2026-01-28,MANDI008,Cotton,PBW-343,300.89,Qtl,84.0,False
ARR0002879,2026-03-02,MANDI010,Maize,HD-2967,176.48,Qtl,18.0,False
ARR0014116,2026-04-03,MANDI015,Sugarcane,Common,0.37,Qtl,123.0,False
ARR0001273,2026-07-07,MANDI019,Sugarcane,PBW-343,108.84,Qtl,55.0,False
ARR0013917,2026-07-12,MANDI033,Rice,PBW-343,310.09,Qtl,126.0,True
ARR0003653,2026-05-20,MANDI045,Mustard,Pusa-1121,451.13,Qtl,87.0,False
ARR0023682,2026-05-27,MANDI003,Mustard,Local,267.36,Qtl,46.0,False
ARR0001617,2026-08-19,MANDI053,Sugarcane,Local,167.31,Qtl,116.0,False
ARR0005261,2026-08-11,MANDI040,Wheat,Premium,59.45,Qtl,90.0,True
ARR0017218,2026-01-16,MANDI004,Wheat,Local,0.44,Qtl,120.0,False
ARR0005964,2026-01-24,MANDI055,Maize,Local,360.67,Qtl,99.0,False
ARR0015534,2026-06-23,MANDI047,Rice,Local,106.85,Qtl,20.0,False
ARR0018831,2026-04-02,MANDI021,Maize,Hybrid,134.94,Qtl,62.0,True
ARR0024951,2026-04-09,MANDI027,Rice,Pusa-1121,90.92,Qtl,21.0,False
ARR0010722,2026-07-17,MANDI018,Cotton,Premium,130.73,Qtl,73.0,False
ARR0018807,2026-06-28,MANDI020,Mustard,PBW-343,417.93,Qtl,80.0,False
ARR0006558,2026-01-17,MANDI046,Maize,Hybrid,159.86,Qtl,56.0,False
ARR0023262,2026-01-11,MANDI025,Rice,HD-2967,23.24,Qtl,60.0,False
ARR0011615,2026-05-06,MANDI021,Mustard,Premium,39.74,Qtl,12.0,False
ARR0021881,2026-04-26,MANDI054,Maize,Local,68.67,Qtl,53.0,False
ARR0015142,2026-08-31,MANDI048,Rice,Premium,407.75,Qtl,88.0,False
ARR0004557,2026-01-25,MANDI053,Wheat,Local,382.01,Qtl,145.0,False
ARR0005406,2026-08-28,MANDI053,Wheat,PBW-343,236.82,Qtl,20.0,False
ARR0018875,2026-07-04,MANDI038,Wheat,PBW-343,147.61,Qtl,27.0,True
ARR0022176,2026-02-25,MANDI029,Rice,Local,368.35,Qtl,137.0,False
ARR0019994,2026-03-06,MANDI041,Rice,Common,395.98,Qtl,125.0,False
ARR0020762,2026-06-05,MANDI038,Mustard,Common,48.23,Qtl,39.0,False
ARR0023542,2026-06-23,MANDI021,Wheat,PBW-343,11.5,Qtl,127.0,False
ARR0019551,2026-02-11,MANDI038,Cotton,Hybrid,32.21,Qtl,28.0,False
ARR0020683,2026-01-15,MANDI024,Mustard,Premium,409.77,Qtl,22.0,False
ARR0007871,2026-07-06,MANDI044,Cotton,Premium,274.36,Qtl,129.0,False
ARR0004310,2026-05-11,MANDI051,Rice,Common,225.16,Qtl,103.0,False
ARR0004029,2026-04-20,MANDI018,Sugarcane,Pusa-1121,151.58,Qtl,124.0,False
ARR0012969,2026-03-24,MANDI048,Cotton,Pusa-1121,26.15,Qtl,124.0,False
ARR0010355,2026-02-08,MANDI055,Wheat,PBW-343,281.87,Qtl,95.0,False
ARR0017185,2026-01-09,MANDI032,Cotton,Premium,86.0,Qtl,113.0,False
ARR0008414,2026-04-06,MANDI007,Cotton,Local,0.02,Qtl,49.0,False
ARR0000246,2026-11-03,MANDI050,Wheat,Hybrid,0.47,Qtl,61.0,False
ARR0018311,2026-03-13,MANDI008,Cotton,Local,325.2,Qtl,16.0,False
ARR_RESCUE_00090,2026-09-04,MANDI002,Sugarcane,Premium,271.32,Qtl,95.0,False
ARR0015323,2026-06-17,MANDI031,Rice,HD-2967,414.48,Qtl,139.0,False
ARR0000309,2026-01-19,MANDI016,Cotton,Hybrid,214.12,Qtl,118.0,False
ARR0012351,2026-02-11,MANDI012,Rice,Premium,143.74,Qtl,63.0,False
ARR0014095,2026-07-05,MANDI001,Rice,Local,186.01,Qtl,90.0,False
ARR0020883,2026-04-15,MANDI037,Mustard,Common,268.31,Qtl,140.0,False
ARR0023068,2026-03-13,MANDI055,Mustard,Local,325.13,Qtl,55.0,False
ARR0020168,2026-07-21,MANDI047,Mustard,Pusa-1121,330.52,Qtl,116.0,False
ARR0004954,2026-03-21,MANDI039,Wheat,HD-2967,227.0,Qtl,22.0,False
ARR0019736,2026-08-20,MANDI030,Mustard,Local,420.44,Qtl,147.0,False
ARR0012646,2026-07-31,MANDI001,Mustard,HD-2967,37.26,Qtl,85.0,False
ARR0019041,2026-01-25,MANDI044,Wheat,PBW-343,350.45,Qtl,40.0,False
ARR0003106,2026-03-14,MANDI037,Maize,Pusa-1121,36.08,Qtl,34.0,False
ARR0014235,2026-07-29,MANDI003,Sugarcane,HD-2967,365.72,Qtl,80.0,False
ARR0013397,2026-07-17,MANDI007,Rice,Pusa-1121,357.43,Qtl,74.0,False
ARR0012093,2026-03-06,MANDI053,Maize,Premium,216.73,Qtl,121.0,False
ARR0019456,2026-01-22,MANDI012,Cotton,Common,411.05,Qtl,142.0,False
ARR0008953,2026-08-06,MANDI026,Wheat,Premium,399.21,Qtl,97.0,False
ARR0022499,2026-05-10,MANDI028,Rice,Local,0.15,Qtl,118.0,False
ARR0011914,2026-06-02,MANDI039,Rice,HD-2967,275.03,Qtl,100.0,False
ARR0024152,2026-08-30,MANDI007,Maize,PBW-343,94.48,Qtl,103.0,False
ARR0010240,2026-04-13,MANDI040,Rice,PBW-343,480.16,Qtl,77.0,False
ARR0002406,2026-08-14,MANDI024,Maize,HD-2967,403.35,Qtl,120.0,False
ARR0012488,2026-05-28,MANDI003,Mustard,Premium,0.47,Qtl,81.0,False
ARR0018579,2026-02-13,MANDI055,Sugarcane,PBW-343,19.25,Qtl,9.0,False
ARR0024525,2026-02-03,MANDI048,Wheat,HD-2967,220.36,Qtl,88.0,False
ARR0012190,2026-07-03,MANDI005,Sugarcane,Local,85.01,Qtl,64.0,False
ARR0004448,2026-01-25,MANDI017,Rice,PBW-343,490.94,Qtl,137.0,False
ARR0016814,2026-03-13,MANDI032,Sugarcane,HD-2967,333.21,Qtl,117.0,False
ARR0017407,2026-06-28,MANDI056,Mustard,PBW-343,306.31,Qtl,6.0,False
ARR0010505,2026-04-10,MANDI057,Wheat,Pusa-1121,0.2,Qtl,13.0,False
ARR0011948,2026-07-08,MANDI019,Wheat,HD-2967,430.52,Qtl,110.0,False
ARR0014986,2026-07-20,MANDI038,Mustard,PBW-343,230.69,Qtl,98.0,False
ARR0013527,2026-04-16,MANDI019,Rice,HD-2967,227.52,Qtl,28.0,False
ARR0011942,2026-04-10,MANDI026,Maize,Common,196.91,Qtl,39.0,False
ARR0017245,2026-08-19,MANDI011,Cotton,Premium,487.76,Qtl,100.0,False
ARR0013064,2026-05-17,MANDI045,Mustard,Premium,316.63,Qtl,39.0,False
ARR0016506,2026-01-17,MANDI018,Cotton,PBW-343,30.55,Qtl,11.0,False
ARR0002268,2026-09-04,MANDI002,Wheat,Local,259.2,Qtl,92.0,False
ARR0003930,2026-06-02,MANDI003,Cotton,Pusa-1121,453.03,Qtl,45.0,False
