sensor_id,timestamp,temperature_c,rainfall_mm,humidity_percent,is_fahrenheit_flag,is_negative_rainfall_anomaly,is_heatwave_flag,is_heavy_rain_flag
SEN016,2026-06-16 05:28:25,39.61,7.6,56.0,True,0,1,0
SEN008,2026-04-18 20:52:15,35.4,35.4,53.0,False,0,1,1
SEN028,2026-05-03 20:08:03,19.5,12.9,47.0,False,0,0,0
SEN001,2026-07-16 12:09:58,22.61,48.2,63.0,True,1,0,1
SEN044,2026-04-02 18:45:19,32.6,2.79,39.0,False,0,0,0
UNKNOWN,2026-02-01 03:05:00,36.5,21.9,80.0,False,0,1,0
SEN049,2026-09-09 07:56:43,28.8,25.65,32.0,False,0,0,0
SEN050,2026-09-01 00:28:11,31.8,46.8,41.0,False,1,0,1
SEN049,2026-02-13 23:37:10,24.39,31.5,88.0,True,0,0,1
SEN008,2026-08-11 04:25:34,24.89,,60.0,True,0,0,0
SEN045,2026-01-02 03:47:00,31.5,15.7,55.0,False,0,0,0
SEN032,2026-01-29 19:42:17,35.2,41.0,49.0,False,0,1,1
SEN002,2026-02-25 18:56:16,23.78,7.5,32.0,True,0,0,0
SEN033,2026-09-05 00:33:55,33.11,6.3,43.0,True,0,0,0
SEN007,2026-04-15 02:01:53,31.5,48.1,73.0,True,0,0,1
SEN001,2026-02-03 10:34:44,28.5,0.3,31.0,False,0,0,0
SEN037,2026-06-19 07:41:09,28.1,32.0,50.0,False,0,0,1
SEN043,2026-01-09 11:47:50,25.4,1.1,60.0,False,0,0,0
SEN018,2026-07-23 21:22:22,21.72,,64.0,True,0,0,0
SEN023,2026-06-23 05:16:09,37.89,19.05,67.0,True,0,1,0
SEN034,2026-07-28 06:10:06,39.39,28.0,77.0,True,0,1,0
SEN026,2026-08-05 12:21:09,23.8,37.1,67.0,False,0,0,1
SEN024,2026-04-06 08:08:00,28.3,26.2,39.0,False,0,0,0
SEN027,2026-08-17 09:05:27,30.2,,64.0,False,0,0,0
SEN045,2026-08-03 13:23:07,21.39,18.0,73.0,True,0,0,0
SEN014,2026-07-13 09:00:52,15.39,38.61,59.0,True,0,0,1
UNKNOWN,2026-06-29 11:53:21,27.4,9.2,62.0,False,0,0,0
UNKNOWN,2026-08-25 11:12:35,25.4,32.1,69.0,False,0,0,1
SEN046,2026-04-15 14:14:52,18.22,13.3,30.0,True,0,0,0
SEN024,2026-02-09 00:21:16,15.9,24.64,44.0,False,0,0,0
UNKNOWN,2026-07-10 17:22:39,21.5,40.3,69.0,False,0,0,1
SEN012,2026-05-25 13:11:06,37.61,33.0,52.0,True,0,1,1
SEN050,2026-08-11 05:50:22,37.8,18.6,63.5,False,0,1,0
SEN039,2026-08-31 09:33:57,27.78,25.2,66.0,True,0,0,0
SEN017,2026-08-22 04:58:26,23.2,30.8,75.0,False,0,0,1
SEN007,2026-01-31 13:27:51,18.89,35.56,62.0,True,0,0,1
SEN048,2026-05-31 06:01:01,34.72,49.0,58.0,True,0,0,1
SEN042,2026-04-01 15:44:26,27.6,14.1,62.0,False,0,0,0
SEN004,2026-06-02 17:24:05,35.1,35.1,86.0,False,0,1,1
SEN024,2026-06-10 20:53:25,15.3,25.65,64.0,False,0,0,0
SEN027,2026-04-30 14:14:40,25.78,7.37,64.0,True,0,0,0
SEN019,2026-01-28 12:30:03,18.4,48.5,52.0,False,0,0,1
SEN026,2026-01-09 04:59:40,19.5,43.8,61.0,False,0,0,1
SEN029,2026-01-28 00:03:22,32.3,29.72,70.0,False,0,0,0
SEN007,2026-03-01 17:14:29,29.89,11.5,47.0,True,0,0,0
SEN031,2026-06-20 10:48:01,18.28,37.7,37.0,True,0,0,1
SEN003,2026-04-08 13:07:30,38.4,9.0,85.0,False,0,1,0
SEN039,2026-04-25 15:07:09,30.89,40.4,62.0,True,0,0,1
SEN038,2026-05-18 02:36:00,19.8,44.3,62.0,False,0,0,1
SEN014,2026-02-07 07:38:21,36.61,42.67,89.0,True,0,1,1
SEN049,2026-07-29 01:55:35,35.22,14.1,91.0,True,0,1,0
SEN043,2026-06-20 00:47:29,17.78,18.7,85.0,True,1,0,0
SEN041,2026-03-26 15:32:32,21.5,37.6,40.0,True,0,0,1
SEN034,2026-07-28 06:10:06,34.5,28.8,79.0,False,0,0,0
SEN027,2026-03-13 23:39:54,36.4,33.3,86.0,False,1,1,1
SEN044,2026-01-09 22:17:30,36.6,19.3,49.0,False,0,1,0
SEN022,2026-04-27 13:47:00,22.11,47.2,80.0,True,0,0,1
SEN037,2026-04-13 11:21:57,31.6,30.7,50.0,False,0,0,1
SEN049,2026-03-02 00:00:00,29.0,40.6,40.0,False,0,0,1
SEN035,2026-05-14 00:43:29,29.78,16.6,45.0,True,0,0,0
SEN005,2026-01-07 03:16:46,28.9,8.4,75.0,False,0,0,0
SEN020,2026-01-21 02:51:58,22.61,38.61,62.0,True,0,0,1
SEN010,2026-08-11 17:05:22,35.78,45.21,69.0,True,0,1,1
SEN050,2026-01-30 00:00:00,18.22,34.8,64.0,True,0,0,1
UNKNOWN,2026-02-24 07:40:09,31.78,,91.0,True,0,0,0
UNKNOWN,2026-01-29 20:15:30,30.78,27.3,63.0,True,0,0,0
SEN043,2026-02-24 19:52:42,29.0,8.2,62.0,True,0,0,0
SEN047,2026-05-07 12:31:13,18.9,27.7,67.0,False,0,0,0
SEN046,2026-04-09 15:49:38,29.5,8.7,61.0,True,0,0,0
SEN036,2026-01-03 08:57:23,15.2,48.77,40.0,False,0,0,1
SEN001,2026-09-05 18:09:00,35.4,0.6,64.0,False,0,1,0
SEN020,2026-03-11 06:14:15,31.5,43.43,49.0,False,0,0,1
SEN040,2026-03-11 04:19:14,36.6,11.3,85.0,False,0,1,0
SEN018,2026-05-16 20:02:21,31.8,42.6,50.0,False,0,0,1
SEN007,2026-01-27 04:28:55,39.2,14.4,49.0,False,1,1,0
SEN009,2026-05-26 20:37:51,25.89,0.3,36.0,True,0,0,0
SEN011,2026-01-10 06:23:03,38.9,37.59,33.0,False,0,1,1
SEN029,2026-06-08 09:39:25,38.0,27.0,43.0,False,0,1,0
SEN020,2026-04-21 03:48:24,36.2,,85.0,False,0,1,0
SEN049,2026-05-11 15:15:40,18.4,35.05,51.0,False,0,0,1
SEN005,2026-03-16 04:42:07,31.39,20.83,82.0,True,0,0,0
SEN043,2026-03-15 02:17:26,34.8,35.81,81.0,False,0,0,1
SEN016,2026-03-08 03:16:48,23.0,24.89,89.0,True,0,0,0
SEN044,2026-01-21 17:17:05,16.2,19.5,92.0,False,0,0,0
SEN019,2026-01-28 12:30:03,27.6,34.7,64.0,False,0,0,1
SEN050,2026-04-02 04:57:55,33.7,17.0,61.0,False,0,0,0
SEN010,2026-08-11 21:58:00,34.9,40.9,84.0,False,0,0,1
SEN021,2026-02-14 00:58:16,28.2,27.5,86.0,False,0,0,0
SEN026,2026-08-14 18:31:30,18.89,49.9,78.0,True,0,0,1
SEN024,2026-06-27 00:00:00,35.28,28.96,64.0,True,0,1,0
SEN005,2026-08-23 00:00:00,34.0,6.6,46.0,False,0,0,0
SEN043,2026-06-08 17:17:26,31.39,5.3,53.0,True,0,0,0
SEN037,2026-04-28 20:50:28,32.3,34.1,32.0,False,0,0,1
SEN047,2026-03-08 00:41:01,26.8,43.0,70.0,False,0,0,1
SEN013,2026-07-27 06:20:57,15.7,11.7,55.0,False,0,0,0
SEN003,2026-02-12 15:31:19,27.11,31.9,70.0,True,0,0,1
SEN008,2026-03-26 21:59:08,21.7,,34.0,False,0,0,0
SEN024,2026-06-27 00:00:00,28.5,46.1,64.0,False,0,0,1
SEN005,2026-05-31 09:21:32,23.3,41.2,60.0,False,0,0,1
UNKNOWN,2026-01-25 06:37:56,33.61,8.7,56.0,True,1,0,0
SEN043,2026-04-17 23:47:06,29.6,47.5,39.0,False,0,0,1
SEN049,2026-06-20 07:03:39,26.8,23.4,53.0,False,0,0,0
SEN043,2026-02-27 14:59:09,15.2,9.7,61.0,False,0,0,0
SEN047,2026-08-16 22:44:53,16.6,26.8,61.0,False,0,0,0
SEN041,2026-06-06 10:05:41,36.4,41.15,77.0,False,0,1,1
SEN017,2026-05-12 18:35:02,22.7,6.6,92.0,False,0,0,0
SEN015,2026-03-07 00:52:02,36.1,0.25,39.0,False,0,1,0
SEN016,2026-08-28 23:50:24,24.3,3.5,57.0,False,0,0,0
SEN036,2026-01-22 16:53:58,24.89,28.3,72.0,True,1,0,0
SEN044,2026-01-28 12:48:46,20.9,9.2,81.0,False,1,0,0
SEN020,2026-03-17 22:50:07,35.61,46.2,61.0,True,0,1,1
SEN028,2026-06-07 16:56:27,32.78,32.7,54.0,True,0,0,1
SEN022,2026-03-23 18:54:29,25.22,4.3,91.0,True,0,0,0
SEN031,2026-06-20 10:48:01,24.4,,59.0,False,0,0,0
SEN002,2026-06-16 08:15:26,32.5,22.61,37.0,True,0,0,0
SEN005,2026-09-09 05:39:03,20.4,9.9,58.0,False,0,0,0
SEN033,2026-03-11 14:54:38,32.2,49.8,66.0,False,0,0,1
SEN031,2026-04-13 18:58:55,29.3,31.2,69.0,False,0,0,1
SEN047,2026-07-09 20:15:34,28.61,5.1,84.0,True,1,0,0
SEN023,2026-01-02 21:09:12,20.2,39.9,92.0,False,0,0,1
SEN020,2026-07-18 15:06:11,32.9,12.45,85.0,False,0,0,0
SEN022,2026-05-18 23:08:48,36.78,37.5,56.0,True,0,1,1
SEN042,2026-03-27 18:02:06,24.39,30.0,56.0,True,0,0,0
SEN039,2026-01-01 09:57:24,31.28,36.5,82.0,True,1,0,1
SEN019,2026-02-14 18:39:52,25.1,,38.0,False,0,0,0
SEN001,2026-06-14 20:10:55,22.78,49.2,64.0,True,0,0,1
SEN034,2026-03-02 22:55:52,27.6,34.3,57.0,False,1,0,1
SEN001,2026-06-14 20:10:55,29.9,24.7,87.0,False,0,0,0
SEN005,2026-04-15 16:01:28,36.78,9.4,79.0,True,0,1,0
SEN041,2026-04-05 00:42:45,28.8,17.02,52.0,False,0,0,0
SEN019,2026-02-14 18:39:52,19.72,,60.0,True,0,0,0
UNKNOWN,2026-03-11 08:43:32,21.1,5.6,82.0,False,1,0,0
SEN039,2026-01-20 18:57:08,26.39,31.8,93.0,True,0,0,1
SEN030,2026-03-05 14:29:31,24.2,18.29,65.0,False,0,0,0
SEN020,2026-01-06 11:53:00,21.8,39.6,58.0,False,0,0,1
SEN016,2026-08-28 23:50:24,21.1,19.8,86.0,False,0,0,0
SEN006,2026-02-24 12:46:04,37.2,21.4,82.0,False,1,1,0
SEN047,2026-04-22 10:29:25,36.1,39.62,52.0,False,0,1,1
SEN025,2026-01-30 06:24:36,15.4,22.1,74.0,False,0,0,0
SEN038,2026-03-18 02:33:16,27.11,25.91,64.5,True,0,0,0
SEN015,2026-08-19 17:06:02,21.5,9.91,57.0,False,0,0,0
SEN036,2026-01-22 16:53:58,29.2,14.5,54.0,False,0,0,0
SEN039,2026-05-06 06:06:20,25.89,22.5,88.0,True,0,0,0
SEN015,2026-09-01 02:05:46,22.5,27.1,54.0,True,0,0,0
SEN009,2026-07-13 17:08:42,20.3,10.92,63.0,False,0,0,0
SEN012,2026-05-25 13:11:06,27.8,29.1,61.0,False,0,0,0
SEN020,2026-09-08 10:18:34,28.4,8.3,54.0,False,0,0,0
SEN029,2026-02-18 23:45:59,39.1,24.0,39.0,False,0,1,0
SEN034,2026-01-19 07:24:16,38.9,,56.0,False,0,1,0
SEN014,2026-02-10 22:45:58,18.7,1.1,83.0,False,0,0,0
SEN003,2026-02-12 19:54:23,36.7,2.8,81.0,False,0,1,0
SEN001,2026-09-08 03:11:02,22.5,6.6,46.0,False,0,0,0
SEN008,2026-05-11 15:33:24,34.2,7.6,61.0,False,0,0,0
SEN024,2026-01-04 06:56:08,39.22,27.3,89.0,True,0,1,0
SEN034,2026-01-12 04:59:59,38.3,0.5,95.0,False,0,1,0
SEN040,2026-01-20 20:55:22,18.5,40.8,76.0,False,1,0,1
SEN042,2026-05-28 03:26:39,15.8,36.5,51.0,False,0,0,1
SEN022,2026-05-18 23:08:48,35.22,14.3,59.0,True,0,1,0
SEN031,2026-05-01 20:15:01,34.9,30.7,38.0,False,0,0,1
SEN009,2026-05-27 04:58:42,28.6,38.5,52.0,False,1,0,1
SEN002,2026-06-16 08:15:26,28.22,39.62,58.0,True,0,0,1
SEN031,2026-05-04 13:07:11,27.0,47.1,44.0,True,0,0,1
SEN016,2026-02-12 11:07:04,29.89,21.8,75.0,True,1,0,0
SEN001,2026-04-03 14:16:09,16.7,0.5,84.0,False,0,0,0
SEN011,2026-01-21 19:37:44,38.3,22.3,80.0,False,0,1,0
SEN049,2026-05-02 11:18:22,32.3,6.1,66.0,False,0,0,0
SEN012,2026-02-26 10:38:21,28.61,9.5,45.0,True,0,0,0
SEN049,2026-03-03 08:42:33,21.78,30.1,90.0,True,0,0,1
SEN013,2026-09-04 11:50:33,22.8,39.4,53.0,False,0,0,1
SEN049,2026-01-25 13:35:49,25.3,12.7,66.0,False,0,0,0
SEN002,2026-03-05 20:47:15,23.2,14.7,91.0,False,1,0,0
SEN038,2026-03-18 02:33:16,15.4,8.1,95.0,False,1,0,0
SEN048,2026-05-15 11:29:11,19.1,46.9,65.0,False,0,0,1
SEN044,2026-04-30 01:48:27,31.1,38.2,37.0,False,0,0,1
SEN031,2026-02-22 19:02:33,26.5,38.1,77.0,True,0,0,1
SEN009,2026-01-18 17:36:33,24.1,44.8,61.0,False,0,0,1
SEN020,2026-02-14 20:39:25,15.9,45.7,58.0,False,0,0,1
SEN046,2026-01-25 07:04:00,25.89,,63.0,True,0,0,0
SEN010,2026-08-11 21:58:00,25.61,45.6,93.0,True,0,0,1
SEN005,2026-04-21 05:39:27,20.8,17.5,65.0,False,1,0,0
SEN010,2026-02-11 14:00:18,20.5,11.6,67.0,False,0,0,0
SEN011,2026-05-31 09:31:18,37.11,19.1,42.0,True,0,1,0
SEN012,2026-07-30 08:27:41,27.3,19.6,32.0,False,1,0,0
SEN033,2026-04-26 23:00:40,28.1,9.65,64.0,False,0,0,0
SEN030,2026-01-29 01:14:36,25.9,21.5,89.0,False,0,0,0
SEN026,2026-08-15 07:17:52,34.1,49.53,67.0,False,0,0,1
SEN029,2026-08-20 06:09:00,36.6,14.48,31.0,False,0,1,0
SEN026,2026-05-24 19:05:32,22.4,29.9,74.0,False,0,0,0
SEN003,2026-09-09 01:14:08,35.22,4.6,33.0,True,0,1,0
SEN012,2026-07-14 09:19:55,32.4,49.3,38.0,False,1,0,1
SEN031,2026-06-03 15:41:49,18.4,16.2,63.0,False,0,0,0
SEN006,2026-03-16 07:38:58,21.8,15.6,77.0,False,0,0,0
SEN050,2026-01-31 23:27:53,27.78,17.1,80.0,True,1,0,0
SEN026,2026-02-09 22:39:44,26.39,45.8,34.0,True,0,0,1
SEN037,2026-09-06 16:50:54,25.9,14.99,53.0,False,0,0,0
SEN028,2026-04-04 03:40:06,29.39,,55.0,True,0,0,0
SEN011,2026-03-18 11:41:33,26.6,17.6,70.0,False,0,0,0
SEN045,2026-02-28 20:53:11,20.5,14.48,34.0,True,0,0,0
SEN002,2026-05-06 09:05:36,16.89,20.8,47.0,True,0,0,0
SEN046,2026-02-16 14:46:20,19.4,5.2,36.0,False,0,0,0
SEN047,2026-01-17 21:58:29,31.6,12.7,40.0,False,0,0,0
SEN014,2026-04-10 19:01:14,17.11,44.4,44.0,True,0,0,1
SEN034,2026-01-02 07:30:17,30.78,39.62,87.0,True,0,0,1
SEN049,2026-05-15 17:33:25,30.28,21.8,83.0,True,0,0,0
SEN010,2026-01-04 18:28:05,38.9,32.2,76.0,False,1,1,1
SEN029,2026-08-24 04:19:27,23.2,28.4,76.0,False,0,0,0
SEN036,2026-02-22 05:31:31,17.3,14.6,68.0,False,0,0,0
SEN019,2026-07-04 23:16:35,29.0,26.6,81.0,False,0,0,0
SEN017,2026-05-10 15:14:45,35.11,41.3,69.0,True,0,1,1
SEN022,2026-05-18 23:08:48,25.0,22.2,53.0,True,1,0,0
SEN027,2026-06-01 02:04:41,24.61,15.24,35.0,True,0,0,0
SEN019,2026-06-18 02:57:37,37.5,35.6,49.0,False,1,1,1
SEN040,2026-06-07 02:50:00,35.1,14.5,57.0,False,0,1,0
SEN037,2026-06-13 07:35:00,25.1,48.5,48.0,False,0,0,1
SEN026,2026-04-01 15:51:21,30.8,30.1,30.0,False,1,0,1
SEN026,2026-04-01 15:51:21,38.9,,40.0,False,0,1,0
SEN047,2026-03-07 20:39:03,29.78,42.93,76.0,True,0,0,1
UNKNOWN,2026-08-19 18:45:50,33.78,29.6,66.0,True,0,0,0
SEN013,2026-09-04 11:50:33,17.72,1.7,34.0,True,0,0,0
SEN031,2026-02-20 06:12:18,15.9,6.6,35.0,False,0,0,0
SEN031,2026-06-30 14:49:56,31.22,39.37,82.0,True,0,0,1
SEN009,2026-04-10 02:18:46,20.9,1.9,63.0,False,0,0,0
SEN013,2026-07-23 07:16:50,38.1,34.2,57.0,False,0,1,1
SEN036,2026-06-11 23:15:18,36.9,29.9,59.0,False,1,1,0
SEN050,2026-01-17 14:51:23,28.2,6.8,45.0,False,0,0,0
SEN015,2026-03-29 01:05:00,34.0,38.7,75.0,False,0,0,1
SEN033,2026-05-01 03:46:32,18.3,7.62,94.0,False,0,0,0
SEN038,2026-08-21 15:47:09,34.78,,76.0,True,0,0,0
SEN033,2026-06-25 13:06:33,19.6,9.14,64.0,False,0,0,0
SEN048,2026-06-09 18:33:54,25.1,33.53,92.0,False,0,0,1
SEN039,2026-03-28 17:44:09,16.2,41.91,91.0,False,0,0,1
SEN003,2026-01-05 06:34:28,37.4,41.5,37.0,False,0,1,1
SEN008,2026-05-11 15:33:24,33.8,40.39,75.0,False,0,0,1
SEN037,2026-02-04 12:41:02,18.4,7.0,53.0,False,1,0,0
SEN016,2026-08-13 22:27:32,33.2,18.8,62.0,False,0,0,0
SEN011,2026-01-17 15:56:27,36.5,14.48,63.0,False,0,1,0
UNKNOWN,2026-07-04 19:52:07,21.89,4.5,71.0,True,0,0,0
SEN039,2026-04-30 06:36:47,28.8,39.62,93.0,False,0,0,1
SEN042,2026-03-12 00:11:08,27.0,23.11,62.0,True,0,0,0
SEN014,2026-06-03 10:24:55,17.89,26.8,38.0,True,1,0,0
SEN003,2026-05-28 13:34:31,17.4,29.97,41.0,False,0,0,0
SEN045,2026-03-10 22:48:52,23.7,24.2,61.0,False,0,0,0
SEN016,2026-08-13 22:27:32,39.89,13.97,37.0,True,0,1,0
SEN048,2026-06-09 23:03:00,18.2,25.91,60.5,False,0,0,0
SEN002,2026-04-22 09:02:44,33.1,34.0,82.0,False,0,0,1
UNKNOWN,2026-04-06 19:31:06,27.9,11.7,62.0,False,0,0,0
SEN032,2026-08-17 18:04:02,17.4,24.38,72.0,False,0,0,0
SEN039,2026-01-12 02:43:19,20.0,24.3,87.0,False,0,0,0
SEN014,2026-04-11 11:28:08,18.2,43.2,79.0,False,0,0,1
SEN037,2026-07-27 21:03:00,39.5,6.9,33.0,True,0,1,0
SEN047,2026-04-01 05:33:15,21.6,26.92,89.0,False,0,0,0
SEN047,2026-08-07 08:25:02,25.0,1.0,58.0,False,0,0,0
SEN050,2026-08-04 03:02:10,33.61,,36.0,True,0,0,0
SEN014,2026-03-07 03:15:41,18.28,22.6,92.0,True,0,0,0
SEN008,2026-05-05 12:45:18,17.9,3.6,75.0,False,0,0,0
SEN033,2026-02-02 09:10:34,25.5,16.76,84.0,False,0,0,0
SEN038,2026-05-30 04:13:44,24.1,37.2,82.0,False,0,0,1
SEN032,2026-01-13 19:57:00,38.3,10.0,72.0,False,0,1,0
SEN019,2026-09-04 00:00:00,31.1,48.7,59.0,False,0,0,1
SEN007,2026-08-04 04:02:19,35.89,35.31,37.0,True,0,1,1
SEN025,2026-06-04 20:31:21,29.5,24.7,59.0,False,0,0,0
SEN029,2026-02-08 07:22:11,23.78,26.16,59.0,True,0,0,0
SEN039,2026-01-12 02:43:19,39.22,6.0,64.0,True,0,1,0
SEN023,2026-07-06 04:23:45,23.22,34.7,72.0,True,0,0,1
SEN050,2026-07-31 16:07:45,23.72,25.91,90.0,True,0,0,0
SEN039,2026-08-24 09:09:43,19.0,6.5,92.0,True,1,0,0
SEN012,2026-07-14 09:19:55,24.2,47.2,43.0,False,0,0,1
SEN017,2026-07-05 22:48:11,26.78,41.3,59.0,True,0,0,1
SEN030,2026-02-10 18:32:42,36.78,47.4,44.0,True,0,1,1
SEN040,2026-06-07 02:50:00,31.2,37.6,32.0,False,0,0,1
SEN016,2026-08-13 22:27:32,33.11,15.3,37.0,True,0,0,0
UNKNOWN,2026-01-18 00:26:59,39.8,45.8,79.0,False,0,1,1
SEN005,2026-03-15 07:32:49,39.28,1.27,65.0,True,0,1,0
SEN032,2026-02-27 17:37:00,19.39,26.8,42.0,True,0,0,0
SEN041,2026-04-05 00:42:45,34.7,7.9,31.0,False,0,0,0
UNKNOWN,2026-01-18 00:26:59,20.89,21.2,62.0,True,0,0,0
SEN049,2026-01-21 16:36:05,19.3,42.7,52.0,False,0,0,1
SEN023,2026-01-23 06:34:56,18.5,10.5,72.0,False,0,0,0
SEN004,2026-03-02 08:06:36,33.2,20.07,61.0,False,0,0,0
SEN011,2026-08-25 20:03:14,15.28,,63.0,True,0,0,0
SEN021,2026-08-02 01:06:14,16.22,2.6,72.0,True,0,0,0
SEN030,2026-08-08 08:57:26,25.39,11.0,65.0,True,1,0,0
SEN031,2026-08-31 00:00:00,23.5,22.5,63.0,False,0,0,0
UNKNOWN,2026-05-04 14:59:35,37.4,48.2,31.0,False,0,1,1
SEN047,2026-04-12 16:36:31,28.11,26.7,41.0,True,0,0,0
SEN021,2026-05-02 20:15:14,15.7,47.0,30.0,False,0,0,1
SEN023,2026-07-18 17:53:00,15.1,39.5,51.0,False,0,0,1
SEN035,2026-01-16 15:03:36,37.6,49.2,47.0,False,1,1,1
SEN002,2026-02-09 00:30:17,29.39,4.5,51.0,True,0,0,0
SEN034,2026-08-07 21:39:35,39.9,39.7,88.0,False,0,1,1
SEN046,2026-04-05 10:28:39,18.5,39.37,48.0,False,0,0,1
SEN044,2026-02-22 13:38:42,38.2,37.2,80.0,False,0,1,1
SEN036,2026-04-19 00:35:24,21.39,23.6,80.0,True,0,0,0
SEN030,2026-03-20 03:43:35,31.8,3.4,32.0,False,1,0,0
SEN024,2026-03-04 17:34:43,15.9,3.2,92.0,False,0,0,0
SEN040,2026-06-02 21:25:00,31.11,46.48,61.0,True,0,0,1
SEN005,2026-03-15 07:32:49,33.3,12.45,43.0,False,0,0,0
SEN007,2026-06-17 11:16:17,28.78,28.7,37.0,True,0,0,0
SEN048,2026-05-21 05:25:08,32.2,48.51,69.0,False,0,0,1
SEN032,2026-08-30 09:46:01,37.78,18.5,49.0,True,1,1,0
SEN037,2026-01-11 12:59:24,16.7,5.59,62.0,False,0,0,0
SEN044,2026-08-20 12:09:13,17.89,49.8,89.0,True,0,0,1
SEN041,2026-07-22 14:41:35,15.3,8.2,79.0,False,0,0,0
SEN047,2026-06-17 17:28:43,32.2,9.6,84.0,False,0,0,0
SEN021,2026-04-27 17:18:03,31.5,30.5,61.0,True,0,0,1
SEN036,2026-03-16 16:48:29,31.3,35.3,70.0,False,1,0,1
SEN048,2026-05-21 05:25:08,30.89,16.3,32.0,True,1,0,0
SEN048,2026-05-21 05:25:08,16.78,34.1,42.0,True,0,0,1
SEN034,2026-02-26 13:35:57,30.6,8.4,64.0,False,0,0,0
SEN043,2026-02-27 14:59:09,35.4,32.26,58.0,False,0,1,1
SEN008,2026-04-26 07:03:21,25.11,48.9,60.0,True,0,0,1
SEN010,2026-08-18 04:44:27,36.7,42.2,81.0,False,0,1,1
SEN046,2026-05-27 23:24:00,22.2,19.1,61.0,False,0,0,0
SEN011,2026-03-22 13:27:52,24.89,13.7,49.0,True,0,0,0
SEN048,2026-07-26 21:17:00,26.0,40.8,56.0,False,0,0,1
SEN009,2026-04-09 12:35:54,27.7,28.1,79.0,False,0,0,0
SEN024,2026-01-07 12:49:43,26.3,27.5,64.0,False,0,0,0
SEN042,2026-04-11 00:59:47,26.2,47.5,59.0,False,0,0,1
SEN015,2026-04-19 21:39:26,30.1,4.0,63.0,False,0,0,0
SEN026,2026-04-01 15:51:21,15.1,2.7,64.0,False,0,0,0
SEN015,2026-04-16 16:49:45,40.0,22.61,30.0,False,0,1,0
SEN019,2026-05-01 02:25:00,35.6,4.1,84.0,False,0,1,0
SEN034,2026-02-01 11:00:14,26.11,20.6,62.0,True,0,0,0
SEN028,2026-04-04 03:40:06,34.78,16.0,61.0,True,0,0,0
SEN023,2026-06-14 01:52:46,34.6,3.81,90.0,False,0,0,0
SEN002,2026-01-19 14:59:30,15.3,28.1,75.0,False,0,0,0
SEN029,2026-08-02 21:18:51,15.8,14.3,52.0,False,0,0,0
SEN033,2026-01-03 23:24:24,22.6,41.2,95.0,False,0,0,1
SEN016,2026-06-08 09:00:55,34.7,29.2,43.0,False,0,0,0
SEN033,2026-04-02 11:30:20,32.72,4.06,83.0,True,0,0,0
SEN007,2026-09-04 16:48:12,28.78,19.1,87.0,True,0,0,0
SEN001,2026-02-07 06:53:28,38.8,47.1,54.0,False,0,1,1
SEN016,2026-08-21 03:13:46,16.6,28.5,51.0,False,1,0,0
UNKNOWN,2026-09-03 19:14:00,23.89,25.0,54.0,True,0,0,0
SEN004,2026-02-27 08:18:26,28.3,14.22,94.0,False,0,0,0
SEN035,2026-01-15 05:14:07,32.5,37.9,36.0,False,0,0,1
SEN036,2026-03-16 16:48:29,24.7,34.3,32.0,False,0,0,1
SEN019,2026-08-01 22:25:44,31.28,28.8,76.0,True,0,0,0
SEN020,2026-02-14 20:39:25,30.0,41.2,62.0,False,0,0,1
SEN018,2026-06-07 11:50:31,20.6,11.43,35.0,False,0,0,0
UNKNOWN,2026-08-18 14:00:51,28.6,3.5,63.0,False,0,0,0
SEN035,2026-02-14 19:56:42,35.89,24.38,59.0,True,0,1,0
SEN010,2026-08-18 04:44:27,17.5,39.3,80.0,False,0,0,1
SEN033,2026-09-07 02:46:45,38.2,31.2,71.0,False,0,1,1
SEN019,2026-04-02 12:23:00,29.4,,93.0,False,0,0,0
UNKNOWN,2026-04-02 02:50:39,36.61,49.02,35.0,True,0,1,1
SEN038,2026-05-30 04:13:44,23.6,42.2,62.0,False,0,0,1
SEN012,2026-07-14 09:19:55,33.5,37.7,33.0,True,0,0,1
SEN027,2026-06-01 02:04:41,29.6,49.3,93.0,False,0,0,1
SEN049,2026-03-30 19:50:19,29.6,41.4,81.0,False,0,0,1
SEN002,2026-08-13 09:49:36,15.28,43.1,59.5,True,0,0,1
SEN034,2026-04-10 03:44:41,27.72,20.32,87.0,True,0,0,0
SEN017,2026-08-18 08:07:38,26.5,,51.0,False,0,0,0
SEN036,2026-03-16 16:48:29,38.28,8.89,59.0,True,0,1,0
SEN020,2026-08-14 18:33:00,25.4,35.9,85.0,False,0,0,1
SEN045,2026-03-10 22:48:52,38.28,37.3,61.0,True,0,1,1
SEN038,2026-05-14 21:49:30,25.6,9.5,64.0,False,0,0,0
SEN040,2026-08-13 20:49:01,18.89,10.6,33.0,True,0,0,0
UNKNOWN,2026-03-28 18:10:00,23.72,,53.0,True,0,0,0
SEN025,2026-03-27 20:12:00,23.61,4.0,48.0,True,0,0,0
SEN026,2026-05-04 23:45:12,32.3,22.8,66.0,False,0,0,0
SEN024,2026-02-12 06:01:46,18.22,47.2,32.0,True,0,0,1
SEN035,2026-08-16 10:19:43,35.39,30.23,44.0,True,0,1,1
SEN005,2026-03-03 13:31:47,21.61,47.7,77.0,True,0,0,1
SEN016,2026-02-26 03:05:19,15.1,15.0,38.0,False,0,0,0
SEN001,2026-03-18 06:44:16,23.4,38.6,59.0,False,0,0,1
